L,gm/Id,Ai
1.5e-07,1.23852,3.5677
1.5e-07,1.24034,3.57386
1.5e-07,1.24216,3.58003
1.5e-07,1.24399,3.5862
1.5e-07,1.24582,3.59238
1.5e-07,1.24765,3.59856
1.5e-07,1.24948,3.60475
1.5e-07,1.25131,3.61094
1.5e-07,1.25315,3.61714
1.5e-07,1.25499,3.62334
1.5e-07,1.25683,3.62955
1.5e-07,1.25867,3.63577
1.5e-07,1.26052,3.64198
1.5e-07,1.26237,3.64821
1.5e-07,1.26422,3.65443
1.5e-07,1.26607,3.66067
1.5e-07,1.26793,3.66691
1.5e-07,1.26979,3.67315
1.5e-07,1.27165,3.6794
1.5e-07,1.27352,3.68565
1.5e-07,1.27538,3.69191
1.5e-07,1.27725,3.69817
1.5e-07,1.27912,3.70444
1.5e-07,1.281,3.71071
1.5e-07,1.28287,3.71699
1.5e-07,1.28475,3.72327
1.5e-07,1.28663,3.72956
1.5e-07,1.28852,3.73586
1.5e-07,1.29041,3.74215
1.5e-07,1.29229,3.74846
1.5e-07,1.29419,3.75476
1.5e-07,1.29608,3.76108
1.5e-07,1.29798,3.76739
1.5e-07,1.29988,3.77372
1.5e-07,1.30178,3.78004
1.5e-07,1.30369,3.78638
1.5e-07,1.30559,3.79271
1.5e-07,1.3075,3.79906
1.5e-07,1.30942,3.8054
1.5e-07,1.31133,3.81175
1.5e-07,1.31325,3.81811
1.5e-07,1.31517,3.82447
1.5e-07,1.31709,3.83084
1.5e-07,1.31902,3.83721
1.5e-07,1.32095,3.84359
1.5e-07,1.32288,3.84997
1.5e-07,1.32481,3.85635
1.5e-07,1.32675,3.86274
1.5e-07,1.32869,3.86914
1.5e-07,1.33063,3.87554
1.5e-07,1.33258,3.88194
1.5e-07,1.33453,3.88835
1.5e-07,1.33648,3.89477
1.5e-07,1.33843,3.90119
1.5e-07,1.34038,3.90761
1.5e-07,1.34234,3.91404
1.5e-07,1.3443,3.92047
1.5e-07,1.34627,3.92691
1.5e-07,1.34823,3.93335
1.5e-07,1.3502,3.9398
1.5e-07,1.35217,3.94625
1.5e-07,1.35415,3.95271
1.5e-07,1.35613,3.95917
1.5e-07,1.35811,3.96564
1.5e-07,1.36009,3.97211
1.5e-07,1.36208,3.97859
1.5e-07,1.36407,3.98507
1.5e-07,1.36606,3.99155
1.5e-07,1.36805,3.99804
1.5e-07,1.37005,4.00453
1.5e-07,1.37205,4.01103
1.5e-07,1.37405,4.01754
1.5e-07,1.37606,4.02404
1.5e-07,1.37807,4.03056
1.5e-07,1.38008,4.03707
1.5e-07,1.38209,4.0436
1.5e-07,1.38411,4.05012
1.5e-07,1.38613,4.05665
1.5e-07,1.38815,4.06319
1.5e-07,1.39018,4.06973
1.5e-07,1.3922,4.07627
1.5e-07,1.39424,4.08282
1.5e-07,1.39627,4.08938
1.5e-07,1.39831,4.09593
1.5e-07,1.40035,4.1025
1.5e-07,1.40239,4.10906
1.5e-07,1.40444,4.11564
1.5e-07,1.40649,4.12221
1.5e-07,1.40854,4.12879
1.5e-07,1.41059,4.13538
1.5e-07,1.41265,4.14197
1.5e-07,1.41471,4.14856
1.5e-07,1.41677,4.15516
1.5e-07,1.41884,4.16176
1.5e-07,1.42091,4.16837
1.5e-07,1.42298,4.17498
1.5e-07,1.42506,4.18159
1.5e-07,1.42714,4.18821
1.5e-07,1.42922,4.19484
1.5e-07,1.4313,4.20147
1.5e-07,1.43339,4.2081
1.5e-07,1.43548,4.21474
1.5e-07,1.43758,4.22138
1.5e-07,1.43967,4.22803
1.5e-07,1.44177,4.23468
1.5e-07,1.44388,4.24133
1.5e-07,1.44598,4.24799
1.5e-07,1.44809,4.25465
1.5e-07,1.4502,4.26132
1.5e-07,1.45232,4.26799
1.5e-07,1.45444,4.27467
1.5e-07,1.45656,4.28135
1.5e-07,1.45868,4.28803
1.5e-07,1.46081,4.29472
1.5e-07,1.46294,4.30141
1.5e-07,1.46507,4.30811
1.5e-07,1.46721,4.31481
1.5e-07,1.46935,4.32152
1.5e-07,1.47149,4.32823
1.5e-07,1.47364,4.33494
1.5e-07,1.47579,4.34166
1.5e-07,1.47794,4.34838
1.5e-07,1.4801,4.3551
1.5e-07,1.48226,4.36183
1.5e-07,1.48442,4.36857
1.5e-07,1.48659,4.37531
1.5e-07,1.48875,4.38205
1.5e-07,1.49093,4.3888
1.5e-07,1.4931,4.39555
1.5e-07,1.49528,4.4023
1.5e-07,1.49746,4.40906
1.5e-07,1.49965,4.41582
1.5e-07,1.50184,4.42259
1.5e-07,1.50403,4.42936
1.5e-07,1.50622,4.43613
1.5e-07,1.50842,4.44291
1.5e-07,1.51062,4.44969
1.5e-07,1.51283,4.45648
1.5e-07,1.51503,4.46327
1.5e-07,1.51724,4.47006
1.5e-07,1.51946,4.47686
1.5e-07,1.52168,4.48366
1.5e-07,1.5239,4.49047
1.5e-07,1.52612,4.49728
1.5e-07,1.52835,4.50409
1.5e-07,1.53058,4.51091
1.5e-07,1.53282,4.51773
1.5e-07,1.53506,4.52455
1.5e-07,1.5373,4.53138
1.5e-07,1.53954,4.53821
1.5e-07,1.54179,4.54505
1.5e-07,1.54404,4.55189
1.5e-07,1.5463,4.55873
1.5e-07,1.54855,4.56558
1.5e-07,1.55082,4.57243
1.5e-07,1.55308,4.57928
1.5e-07,1.55535,4.58614
1.5e-07,1.55762,4.593
1.5e-07,1.5599,4.59987
1.5e-07,1.56218,4.60674
1.5e-07,1.56446,4.61361
1.5e-07,1.56675,4.62049
1.5e-07,1.56904,4.62737
1.5e-07,1.57133,4.63425
1.5e-07,1.57363,4.64114
1.5e-07,1.57593,4.64803
1.5e-07,1.57823,4.65493
1.5e-07,1.58054,4.66182
1.5e-07,1.58285,4.66872
1.5e-07,1.58516,4.67563
1.5e-07,1.58748,4.68254
1.5e-07,1.5898,4.68945
1.5e-07,1.59213,4.69637
1.5e-07,1.59446,4.70329
1.5e-07,1.59679,4.71021
1.5e-07,1.59913,4.71713
1.5e-07,1.60147,4.72406
1.5e-07,1.60381,4.731
1.5e-07,1.60616,4.73793
1.5e-07,1.60851,4.74487
1.5e-07,1.61086,4.75181
1.5e-07,1.61322,4.75876
1.5e-07,1.61558,4.76571
1.5e-07,1.61795,4.77266
1.5e-07,1.62032,4.77962
1.5e-07,1.62269,4.78658
1.5e-07,1.62507,4.79354
1.5e-07,1.62745,4.80051
1.5e-07,1.62983,4.80748
1.5e-07,1.63222,4.81445
1.5e-07,1.63461,4.82142
1.5e-07,1.63701,4.8284
1.5e-07,1.6394,4.83538
1.5e-07,1.64181,4.84237
1.5e-07,1.64421,4.84936
1.5e-07,1.64662,4.85635
1.5e-07,1.64904,4.86334
1.5e-07,1.65146,4.87034
1.5e-07,1.65388,4.87734
1.5e-07,1.6563,4.88434
1.5e-07,1.65873,4.89135
1.5e-07,1.66117,4.89836
1.5e-07,1.6636,4.90537
1.5e-07,1.66605,4.91239
1.5e-07,1.66849,4.91941
1.5e-07,1.67094,4.92643
1.5e-07,1.67339,4.93346
1.5e-07,1.67585,4.94048
1.5e-07,1.67831,4.94751
1.5e-07,1.68078,4.95455
1.5e-07,1.68324,4.96158
1.5e-07,1.68572,4.96862
1.5e-07,1.68819,4.97567
1.5e-07,1.69067,4.98271
1.5e-07,1.69316,4.98976
1.5e-07,1.69565,4.99681
1.5e-07,1.69814,5.00386
1.5e-07,1.70064,5.01092
1.5e-07,1.70314,5.01798
1.5e-07,1.70564,5.02504
1.5e-07,1.70815,5.0321
1.5e-07,1.71066,5.03917
1.5e-07,1.71318,5.04624
1.5e-07,1.7157,5.05331
1.5e-07,1.71823,5.06039
1.5e-07,1.72076,5.06747
1.5e-07,1.72329,5.07455
1.5e-07,1.72583,5.08163
1.5e-07,1.72837,5.08872
1.5e-07,1.73092,5.0958
1.5e-07,1.73347,5.1029
1.5e-07,1.73602,5.10999
1.5e-07,1.73858,5.11708
1.5e-07,1.74114,5.12418
1.5e-07,1.74371,5.13128
1.5e-07,1.74628,5.13839
1.5e-07,1.74885,5.14549
1.5e-07,1.75143,5.1526
1.5e-07,1.75402,5.15971
1.5e-07,1.75661,5.16682
1.5e-07,1.7592,5.17394
1.5e-07,1.76179,5.18106
1.5e-07,1.7644,5.18818
1.5e-07,1.767,5.1953
1.5e-07,1.76961,5.20242
1.5e-07,1.77222,5.20955
1.5e-07,1.77484,5.21668
1.5e-07,1.77746,5.22381
1.5e-07,1.78009,5.23095
1.5e-07,1.78272,5.23808
1.5e-07,1.78536,5.24522
1.5e-07,1.788,5.25236
1.5e-07,1.79064,5.2595
1.5e-07,1.79329,5.26665
1.5e-07,1.79595,5.27379
1.5e-07,1.7986,5.28094
1.5e-07,1.80127,5.28809
1.5e-07,1.80393,5.29525
1.5e-07,1.8066,5.3024
1.5e-07,1.80928,5.30956
1.5e-07,1.81196,5.31672
1.5e-07,1.81464,5.32388
1.5e-07,1.81733,5.33104
1.5e-07,1.82003,5.3382
1.5e-07,1.82273,5.34537
1.5e-07,1.82543,5.35254
1.5e-07,1.82814,5.35971
1.5e-07,1.83085,5.36688
1.5e-07,1.83357,5.37406
1.5e-07,1.83629,5.38123
1.5e-07,1.83901,5.38841
1.5e-07,1.84174,5.39559
1.5e-07,1.84448,5.40277
1.5e-07,1.84722,5.40995
1.5e-07,1.84996,5.41714
1.5e-07,1.85271,5.42432
1.5e-07,1.85547,5.43151
1.5e-07,1.85823,5.4387
1.5e-07,1.86099,5.44589
1.5e-07,1.86376,5.45309
1.5e-07,1.86653,5.46028
1.5e-07,1.86931,5.46748
1.5e-07,1.87209,5.47467
1.5e-07,1.87488,5.48187
1.5e-07,1.87767,5.48907
1.5e-07,1.88047,5.49628
1.5e-07,1.88327,5.50348
1.5e-07,1.88608,5.51068
1.5e-07,1.88889,5.51789
1.5e-07,1.89171,5.5251
1.5e-07,1.89453,5.53231
1.5e-07,1.89736,5.53952
1.5e-07,1.90019,5.54673
1.5e-07,1.90302,5.55394
1.5e-07,1.90586,5.56116
1.5e-07,1.90871,5.56837
1.5e-07,1.91156,5.57559
1.5e-07,1.91442,5.58281
1.5e-07,1.91728,5.59003
1.5e-07,1.92015,5.59725
1.5e-07,1.92302,5.60447
1.5e-07,1.92589,5.61169
1.5e-07,1.92878,5.61892
1.5e-07,1.93166,5.62614
1.5e-07,1.93455,5.63337
1.5e-07,1.93745,5.64059
1.5e-07,1.94035,5.64782
1.5e-07,1.94326,5.65505
1.5e-07,1.94617,5.66228
1.5e-07,1.94909,5.66951
1.5e-07,1.95201,5.67674
1.5e-07,1.95494,5.68398
1.5e-07,1.95787,5.69121
1.5e-07,1.96081,5.69844
1.5e-07,1.96375,5.70568
1.5e-07,1.9667,5.71292
1.5e-07,1.96966,5.72015
1.5e-07,1.97262,5.72739
1.5e-07,1.97558,5.73463
1.5e-07,1.97855,5.74187
1.5e-07,1.98152,5.74911
1.5e-07,1.98451,5.75635
1.5e-07,1.98749,5.76359
1.5e-07,1.99048,5.77083
1.5e-07,1.99348,5.77807
1.5e-07,1.99648,5.78532
1.5e-07,1.99949,5.79256
1.5e-07,2.0025,5.7998
1.5e-07,2.00552,5.80705
1.5e-07,2.00854,5.81429
1.5e-07,2.01157,5.82154
1.5e-07,2.01461,5.82878
1.5e-07,2.01765,5.83603
1.5e-07,2.0207,5.84328
1.5e-07,2.02375,5.85052
1.5e-07,2.0268,5.85777
1.5e-07,2.02987,5.86502
1.5e-07,2.03294,5.87227
1.5e-07,2.03601,5.87951
1.5e-07,2.03909,5.88676
1.5e-07,2.04217,5.89401
1.5e-07,2.04527,5.90126
1.5e-07,2.04836,5.90851
1.5e-07,2.05146,5.91576
1.5e-07,2.05457,5.92301
1.5e-07,2.05769,5.93025
1.5e-07,2.06081,5.9375
1.5e-07,2.06393,5.94475
1.5e-07,2.06706,5.952
1.5e-07,2.0702,5.95925
1.5e-07,2.07334,5.9665
1.5e-07,2.07649,5.97375
1.5e-07,2.07965,5.981
1.5e-07,2.08281,5.98825
1.5e-07,2.08597,5.9955
1.5e-07,2.08914,6.00274
1.5e-07,2.09232,6.00999
1.5e-07,2.09551,6.01724
1.5e-07,2.0987,6.02449
1.5e-07,2.10189,6.03174
1.5e-07,2.1051,6.03898
1.5e-07,2.1083,6.04623
1.5e-07,2.11152,6.05348
1.5e-07,2.11474,6.06072
1.5e-07,2.11796,6.06797
1.5e-07,2.1212,6.07521
1.5e-07,2.12444,6.08246
1.5e-07,2.12768,6.0897
1.5e-07,2.13093,6.09695
1.5e-07,2.13419,6.10419
1.5e-07,2.13745,6.11143
1.5e-07,2.14072,6.11867
1.5e-07,2.144,6.12591
1.5e-07,2.14728,6.13316
1.5e-07,2.15057,6.1404
1.5e-07,2.15386,6.14763
1.5e-07,2.15716,6.15487
1.5e-07,2.16047,6.16211
1.5e-07,2.16378,6.16935
1.5e-07,2.1671,6.17658
1.5e-07,2.17043,6.18382
1.5e-07,2.17376,6.19105
1.5e-07,2.1771,6.19829
1.5e-07,2.18045,6.20552
1.5e-07,2.1838,6.21275
1.5e-07,2.18716,6.21998
1.5e-07,2.19052,6.22721
1.5e-07,2.19389,6.23444
1.5e-07,2.19727,6.24167
1.5e-07,2.20066,6.24889
1.5e-07,2.20405,6.25612
1.5e-07,2.20744,6.26334
1.5e-07,2.21085,6.27057
1.5e-07,2.21426,6.27779
1.5e-07,2.21768,6.28501
1.5e-07,2.2211,6.29223
1.5e-07,2.22453,6.29944
1.5e-07,2.22797,6.30666
1.5e-07,2.23142,6.31388
1.5e-07,2.23487,6.32109
1.5e-07,2.23833,6.3283
1.5e-07,2.24179,6.33551
1.5e-07,2.24526,6.34272
1.5e-07,2.24874,6.34993
1.5e-07,2.25223,6.35714
1.5e-07,2.25572,6.36434
1.5e-07,2.25922,6.37154
1.5e-07,2.26273,6.37875
1.5e-07,2.26624,6.38595
1.5e-07,2.26976,6.39314
1.5e-07,2.27329,6.40034
1.5e-07,2.27682,6.40754
1.5e-07,2.28037,6.41473
1.5e-07,2.28392,6.42192
1.5e-07,2.28747,6.42911
1.5e-07,2.29103,6.4363
1.5e-07,2.29461,6.44348
1.5e-07,2.29818,6.45067
1.5e-07,2.30177,6.45785
1.5e-07,2.30536,6.46503
1.5e-07,2.30896,6.47221
1.5e-07,2.31257,6.47938
1.5e-07,2.31618,6.48655
1.5e-07,2.3198,6.49373
1.5e-07,2.32343,6.5009
1.5e-07,2.32706,6.50806
1.5e-07,2.33071,6.51523
1.5e-07,2.33436,6.52239
1.5e-07,2.33802,6.52955
1.5e-07,2.34168,6.53671
1.5e-07,2.34536,6.54387
1.5e-07,2.34904,6.55102
1.5e-07,2.35272,6.55817
1.5e-07,2.35642,6.56532
1.5e-07,2.36012,6.57247
1.5e-07,2.36384,6.57961
1.5e-07,2.36755,6.58675
1.5e-07,2.37128,6.59389
1.5e-07,2.37501,6.60103
1.5e-07,2.37876,6.60816
1.5e-07,2.38251,6.61529
1.5e-07,2.38626,6.62242
1.5e-07,2.39003,6.62955
1.5e-07,2.3938,6.63667
1.5e-07,2.39758,6.64379
1.5e-07,2.40137,6.65091
1.5e-07,2.40517,6.65803
1.5e-07,2.40897,6.66514
1.5e-07,2.41279,6.67225
1.5e-07,2.41661,6.67935
1.5e-07,2.42043,6.68646
1.5e-07,2.42427,6.69356
1.5e-07,2.42812,6.70066
1.5e-07,2.43197,6.70775
1.5e-07,2.43583,6.71484
1.5e-07,2.4397,6.72193
1.5e-07,2.44358,6.72902
1.5e-07,2.44746,6.7361
1.5e-07,2.45136,6.74318
1.5e-07,2.45526,6.75025
1.5e-07,2.45917,6.75733
1.5e-07,2.46309,6.76439
1.5e-07,2.46702,6.77146
1.5e-07,2.47095,6.77852
1.5e-07,2.4749,6.78558
1.5e-07,2.47885,6.79264
1.5e-07,2.48281,6.79969
1.5e-07,2.48678,6.80674
1.5e-07,2.49076,6.81379
1.5e-07,2.49474,6.82083
1.5e-07,2.49874,6.82787
1.5e-07,2.50274,6.8349
1.5e-07,2.50675,6.84193
1.5e-07,2.51078,6.84896
1.5e-07,2.51481,6.85598
1.5e-07,2.51884,6.863
1.5e-07,2.52289,6.87002
1.5e-07,2.52695,6.87703
1.5e-07,2.53101,6.88404
1.5e-07,2.53509,6.89105
1.5e-07,2.53917,6.89805
1.5e-07,2.54326,6.90504
1.5e-07,2.54736,6.91204
1.5e-07,2.55147,6.91903
1.5e-07,2.55559,6.92601
1.5e-07,2.55972,6.93299
1.5e-07,2.56386,6.93997
1.5e-07,2.568,6.94694
1.5e-07,2.57216,6.95391
1.5e-07,2.57632,6.96087
1.5e-07,2.5805,6.96783
1.5e-07,2.58468,6.97479
1.5e-07,2.58887,6.98174
1.5e-07,2.59307,6.98869
1.5e-07,2.59728,6.99563
1.5e-07,2.6015,7.00257
1.5e-07,2.60573,7.00951
1.5e-07,2.60997,7.01644
1.5e-07,2.61422,7.02336
1.5e-07,2.61848,7.03028
1.5e-07,2.62275,7.0372
1.5e-07,2.62702,7.04411
1.5e-07,2.63131,7.05102
1.5e-07,2.63561,7.05792
1.5e-07,2.63992,7.06482
1.5e-07,2.64423,7.07171
1.5e-07,2.64856,7.0786
1.5e-07,2.65289,7.08548
1.5e-07,2.65724,7.09236
1.5e-07,2.6616,7.09923
1.5e-07,2.66596,7.1061
1.5e-07,2.67034,7.11297
1.5e-07,2.67472,7.11983
1.5e-07,2.67912,7.12668
1.5e-07,2.68352,7.13353
1.5e-07,2.68794,7.14037
1.5e-07,2.69236,7.14721
1.5e-07,2.6968,7.15405
1.5e-07,2.70125,7.16088
1.5e-07,2.7057,7.1677
1.5e-07,2.71017,7.17452
1.5e-07,2.71465,7.18133
1.5e-07,2.71914,7.18814
1.5e-07,2.72363,7.19494
1.5e-07,2.72814,7.20174
1.5e-07,2.73266,7.20853
1.5e-07,2.73719,7.21532
1.5e-07,2.74173,7.2221
1.5e-07,2.74628,7.22887
1.5e-07,2.75084,7.23564
1.5e-07,2.75541,7.24241
1.5e-07,2.76,7.24916
1.5e-07,2.76459,7.25592
1.5e-07,2.7692,7.26266
1.5e-07,2.77381,7.26941
1.5e-07,2.77844,7.27614
1.5e-07,2.78307,7.28287
1.5e-07,2.78772,7.2896
1.5e-07,2.79238,7.29631
1.5e-07,2.79705,7.30303
1.5e-07,2.80173,7.30973
1.5e-07,2.80643,7.31643
1.5e-07,2.81113,7.32313
1.5e-07,2.81584,7.32982
1.5e-07,2.82057,7.3365
1.5e-07,2.82531,7.34318
1.5e-07,2.83006,7.34985
1.5e-07,2.83482,7.35651
1.5e-07,2.83959,7.36317
1.5e-07,2.84437,7.36982
1.5e-07,2.84917,7.37647
1.5e-07,2.85397,7.38311
1.5e-07,2.85879,7.38974
1.5e-07,2.86362,7.39637
1.5e-07,2.86846,7.40299
1.5e-07,2.87332,7.4096
1.5e-07,2.87818,7.41621
1.5e-07,2.88306,7.42281
1.5e-07,2.88795,7.42941
1.5e-07,2.89285,7.43599
1.5e-07,2.89776,7.44257
1.5e-07,2.90269,7.44915
1.5e-07,2.90762,7.45572
1.5e-07,2.91257,7.46228
1.5e-07,2.91753,7.46883
1.5e-07,2.92251,7.47538
1.5e-07,2.92749,7.48192
1.5e-07,2.93249,7.48846
1.5e-07,2.9375,7.49498
1.5e-07,2.94253,7.50151
1.5e-07,2.94756,7.50802
1.5e-07,2.95261,7.51453
1.5e-07,2.95767,7.52103
1.5e-07,2.96274,7.52752
1.5e-07,2.96783,7.534
1.5e-07,2.97293,7.54048
1.5e-07,2.97804,7.54695
1.5e-07,2.98316,7.55342
1.5e-07,2.9883,7.55987
1.5e-07,2.99345,7.56632
1.5e-07,2.99862,7.57277
1.5e-07,3.00379,7.5792
1.5e-07,3.00898,7.58563
1.5e-07,3.01418,7.59205
1.5e-07,3.0194,7.59846
1.5e-07,3.02463,7.60487
1.5e-07,3.02987,7.61127
1.5e-07,3.03513,7.61766
1.5e-07,3.0404,7.62404
1.5e-07,3.04568,7.63041
1.5e-07,3.05098,7.63678
1.5e-07,3.05629,7.64314
1.5e-07,3.06161,7.64949
1.5e-07,3.06695,7.65584
1.5e-07,3.0723,7.66218
1.5e-07,3.07766,7.6685
1.5e-07,3.08304,7.67483
1.5e-07,3.08843,7.68114
1.5e-07,3.09384,7.68744
1.5e-07,3.09926,7.69374
1.5e-07,3.1047,7.70003
1.5e-07,3.11015,7.70631
1.5e-07,3.11561,7.71259
1.5e-07,3.12109,7.71885
1.5e-07,3.12658,7.72511
1.5e-07,3.13209,7.73136
1.5e-07,3.13761,7.7376
1.5e-07,3.14314,7.74383
1.5e-07,3.14869,7.75006
1.5e-07,3.15426,7.75627
1.5e-07,3.15984,7.76248
1.5e-07,3.16543,7.76868
1.5e-07,3.17104,7.77487
1.5e-07,3.17666,7.78106
1.5e-07,3.1823,7.78723
1.5e-07,3.18796,7.7934
1.5e-07,3.19362,7.79955
1.5e-07,3.19931,7.8057
1.5e-07,3.20501,7.81184
1.5e-07,3.21072,7.81798
1.5e-07,3.21645,7.8241
1.5e-07,3.2222,7.83021
1.5e-07,3.22796,7.83632
1.5e-07,3.23374,7.84242
1.5e-07,3.23953,7.8485
1.5e-07,3.24534,7.85458
1.5e-07,3.25116,7.86065
1.5e-07,3.257,7.86671
1.5e-07,3.26285,7.87277
1.5e-07,3.26872,7.87881
1.5e-07,3.27461,7.88485
1.5e-07,3.28051,7.89087
1.5e-07,3.28643,7.89689
1.5e-07,3.29237,7.9029
1.5e-07,3.29832,7.90889
1.5e-07,3.30429,7.91488
1.5e-07,3.31027,7.92086
1.5e-07,3.31628,7.92684
1.5e-07,3.32229,7.9328
1.5e-07,3.32833,7.93875
1.5e-07,3.33438,7.94469
1.5e-07,3.34045,7.95063
1.5e-07,3.34653,7.95655
1.5e-07,3.35263,7.96247
1.5e-07,3.35875,7.96837
1.5e-07,3.36489,7.97427
1.5e-07,3.37104,7.98015
1.5e-07,3.37721,7.98603
1.5e-07,3.3834,7.9919
1.5e-07,3.3896,7.99776
1.5e-07,3.39583,8.0036
1.5e-07,3.40207,8.00944
1.5e-07,3.40833,8.01527
1.5e-07,3.4146,8.02109
1.5e-07,3.42089,8.0269
1.5e-07,3.4272,8.0327
1.5e-07,3.43353,8.03849
1.5e-07,3.43988,8.04427
1.5e-07,3.44625,8.05004
1.5e-07,3.45263,8.0558
1.5e-07,3.45903,8.06155
1.5e-07,3.46545,8.06729
1.5e-07,3.47189,8.07302
1.5e-07,3.47835,8.07874
1.5e-07,3.48482,8.08445
1.5e-07,3.49132,8.09015
1.5e-07,3.49783,8.09584
1.5e-07,3.50436,8.10152
1.5e-07,3.51091,8.10719
1.5e-07,3.51748,8.11284
1.5e-07,3.52407,8.11849
1.5e-07,3.53068,8.12413
1.5e-07,3.53731,8.12976
1.5e-07,3.54395,8.13538
1.5e-07,3.55062,8.14098
1.5e-07,3.5573,8.14658
1.5e-07,3.56401,8.15217
1.5e-07,3.57073,8.15774
1.5e-07,3.57748,8.16331
1.5e-07,3.58424,8.16886
1.5e-07,3.59103,8.17441
1.5e-07,3.59783,8.17994
1.5e-07,3.60466,8.18546
1.5e-07,3.6115,8.19097
1.5e-07,3.61837,8.19648
1.5e-07,3.62526,8.20197
1.5e-07,3.63216,8.20745
1.5e-07,3.63909,8.21291
1.5e-07,3.64604,8.21837
1.5e-07,3.65301,8.22382
1.5e-07,3.66,8.22926
1.5e-07,3.66701,8.23468
1.5e-07,3.67404,8.2401
1.5e-07,3.68109,8.2455
1.5e-07,3.68817,8.25089
1.5e-07,3.69526,8.25627
1.5e-07,3.70238,8.26164
1.5e-07,3.70952,8.267
1.5e-07,3.71668,8.27235
1.5e-07,3.72386,8.27769
1.5e-07,3.73107,8.28301
1.5e-07,3.73829,8.28833
1.5e-07,3.74554,8.29363
1.5e-07,3.75281,8.29892
1.5e-07,3.7601,8.3042
1.5e-07,3.76742,8.30947
1.5e-07,3.77476,8.31473
1.5e-07,3.78212,8.31998
1.5e-07,3.7895,8.32521
1.5e-07,3.79691,8.33044
1.5e-07,3.80434,8.33565
1.5e-07,3.81179,8.34085
1.5e-07,3.81927,8.34604
1.5e-07,3.82676,8.35121
1.5e-07,3.83429,8.35638
1.5e-07,3.84183,8.36153
1.5e-07,3.8494,8.36668
1.5e-07,3.857,8.37181
1.5e-07,3.86461,8.37693
1.5e-07,3.87225,8.38203
1.5e-07,3.87992,8.38713
1.5e-07,3.88761,8.39221
1.5e-07,3.89532,8.39728
1.5e-07,3.90306,8.40234
1.5e-07,3.91082,8.40739
1.5e-07,3.91861,8.41243
1.5e-07,3.92642,8.41745
1.5e-07,3.93426,8.42247
1.5e-07,3.94212,8.42747
1.5e-07,3.95001,8.43245
1.5e-07,3.95792,8.43743
1.5e-07,3.96586,8.44239
1.5e-07,3.97382,8.44735
1.5e-07,3.98181,8.45229
1.5e-07,3.98982,8.45721
1.5e-07,3.99786,8.46213
1.5e-07,4.00593,8.46703
1.5e-07,4.01402,8.47192
1.5e-07,4.02214,8.4768
1.5e-07,4.03029,8.48167
1.5e-07,4.03846,8.48652
1.5e-07,4.04666,8.49137
1.5e-07,4.05488,8.4962
1.5e-07,4.06313,8.50101
1.5e-07,4.07141,8.50582
1.5e-07,4.07972,8.51061
1.5e-07,4.08805,8.51539
1.5e-07,4.09641,8.52016
1.5e-07,4.1048,8.52491
1.5e-07,4.11322,8.52966
1.5e-07,4.12166,8.53439
1.5e-07,4.13013,8.5391
1.5e-07,4.13863,8.54381
1.5e-07,4.14716,8.5485
1.5e-07,4.15572,8.55318
1.5e-07,4.1643,8.55785
1.5e-07,4.17292,8.5625
1.5e-07,4.18156,8.56714
1.5e-07,4.19023,8.57177
1.5e-07,4.19893,8.57638
1.5e-07,4.20766,8.58099
1.5e-07,4.21642,8.58558
1.5e-07,4.22521,8.59016
1.5e-07,4.23403,8.59472
1.5e-07,4.24288,8.59927
1.5e-07,4.25176,8.60381
1.5e-07,4.26066,8.60834
1.5e-07,4.2696,8.61285
1.5e-07,4.27857,8.61735
1.5e-07,4.28757,8.62183
1.5e-07,4.2966,8.62631
1.5e-07,4.30566,8.63077
1.5e-07,4.31475,8.63522
1.5e-07,4.32388,8.63965
1.5e-07,4.33303,8.64407
1.5e-07,4.34222,8.64848
1.5e-07,4.35143,8.65288
1.5e-07,4.36068,8.65726
1.5e-07,4.36997,8.66163
1.5e-07,4.37928,8.66598
1.5e-07,4.38862,8.67032
1.5e-07,4.398,8.67465
1.5e-07,4.40741,8.67897
1.5e-07,4.41686,8.68327
1.5e-07,4.42633,8.68756
1.5e-07,4.43584,8.69184
1.5e-07,4.44538,8.6961
1.5e-07,4.45496,8.70035
1.5e-07,4.46457,8.70458
1.5e-07,4.47421,8.7088
1.5e-07,4.48389,8.71301
1.5e-07,4.4936,8.71721
1.5e-07,4.50335,8.72139
1.5e-07,4.51313,8.72556
1.5e-07,4.52294,8.72971
1.5e-07,4.53279,8.73386
1.5e-07,4.54268,8.73798
1.5e-07,4.5526,8.7421
1.5e-07,4.56255,8.7462
1.5e-07,4.57254,8.75028
1.5e-07,4.58257,8.75436
1.5e-07,4.59263,8.75842
1.5e-07,4.60273,8.76246
1.5e-07,4.61286,8.7665
1.5e-07,4.62303,8.77052
1.5e-07,4.63324,8.77452
1.5e-07,4.64348,8.77851
1.5e-07,4.65376,8.78249
1.5e-07,4.66408,8.78645
1.5e-07,4.67444,8.7904
1.5e-07,4.68483,8.79434
1.5e-07,4.69526,8.79826
1.5e-07,4.70573,8.80217
1.5e-07,4.71623,8.80606
1.5e-07,4.72678,8.80995
1.5e-07,4.73736,8.81381
1.5e-07,4.74798,8.81767
1.5e-07,4.75864,8.82151
1.5e-07,4.76934,8.82533
1.5e-07,4.78008,8.82914
1.5e-07,4.79086,8.83294
1.5e-07,4.80168,8.83672
1.5e-07,4.81254,8.84049
