L,gm/Id,Ai
1.5e-07,1.11605,7.46477
1.5e-07,1.11722,7.46967
1.5e-07,1.11839,7.47457
1.5e-07,1.11957,7.47947
1.5e-07,1.12074,7.48438
1.5e-07,1.12192,7.48929
1.5e-07,1.1231,7.4942
1.5e-07,1.12428,7.49912
1.5e-07,1.12547,7.50404
1.5e-07,1.12665,7.50896
1.5e-07,1.12784,7.51389
1.5e-07,1.12903,7.51883
1.5e-07,1.13023,7.52376
1.5e-07,1.13142,7.5287
1.5e-07,1.13262,7.53365
1.5e-07,1.13382,7.53859
1.5e-07,1.13502,7.54355
1.5e-07,1.13623,7.5485
1.5e-07,1.13744,7.55346
1.5e-07,1.13865,7.55842
1.5e-07,1.13986,7.56339
1.5e-07,1.14107,7.56836
1.5e-07,1.14229,7.57333
1.5e-07,1.14351,7.57831
1.5e-07,1.14473,7.5833
1.5e-07,1.14595,7.58828
1.5e-07,1.14718,7.59327
1.5e-07,1.1484,7.59827
1.5e-07,1.14963,7.60326
1.5e-07,1.15087,7.60826
1.5e-07,1.1521,7.61327
1.5e-07,1.15334,7.61828
1.5e-07,1.15458,7.62329
1.5e-07,1.15582,7.62831
1.5e-07,1.15707,7.63333
1.5e-07,1.15831,7.63836
1.5e-07,1.15956,7.64339
1.5e-07,1.16081,7.64842
1.5e-07,1.16207,7.65346
1.5e-07,1.16332,7.6585
1.5e-07,1.16458,7.66354
1.5e-07,1.16584,7.66859
1.5e-07,1.16711,7.67364
1.5e-07,1.16837,7.6787
1.5e-07,1.16964,7.68376
1.5e-07,1.17091,7.68883
1.5e-07,1.17219,7.69389
1.5e-07,1.17346,7.69897
1.5e-07,1.17474,7.70404
1.5e-07,1.17602,7.70912
1.5e-07,1.17731,7.71421
1.5e-07,1.17859,7.7193
1.5e-07,1.17988,7.72439
1.5e-07,1.18117,7.72949
1.5e-07,1.18246,7.73459
1.5e-07,1.18376,7.73969
1.5e-07,1.18506,7.7448
1.5e-07,1.18636,7.74992
1.5e-07,1.18766,7.75503
1.5e-07,1.18897,7.76016
1.5e-07,1.19028,7.76528
1.5e-07,1.19159,7.77041
1.5e-07,1.1929,7.77555
1.5e-07,1.19422,7.78068
1.5e-07,1.19554,7.78583
1.5e-07,1.19686,7.79097
1.5e-07,1.19819,7.79612
1.5e-07,1.19951,7.80128
1.5e-07,1.20084,7.80644
1.5e-07,1.20217,7.8116
1.5e-07,1.20351,7.81677
1.5e-07,1.20485,7.82194
1.5e-07,1.20619,7.82711
1.5e-07,1.20753,7.83229
1.5e-07,1.20887,7.83748
1.5e-07,1.21022,7.84266
1.5e-07,1.21157,7.84786
1.5e-07,1.21293,7.85305
1.5e-07,1.21428,7.85825
1.5e-07,1.21564,7.86346
1.5e-07,1.217,7.86867
1.5e-07,1.21837,7.87388
1.5e-07,1.21974,7.8791
1.5e-07,1.22111,7.88432
1.5e-07,1.22248,7.88955
1.5e-07,1.22385,7.89478
1.5e-07,1.22523,7.90002
1.5e-07,1.22661,7.90525
1.5e-07,1.228,7.9105
1.5e-07,1.22938,7.91575
1.5e-07,1.23077,7.921
1.5e-07,1.23216,7.92626
1.5e-07,1.23356,7.93152
1.5e-07,1.23496,7.93678
1.5e-07,1.23636,7.94205
1.5e-07,1.23776,7.94733
1.5e-07,1.23917,7.9526
1.5e-07,1.24058,7.95789
1.5e-07,1.24199,7.96317
1.5e-07,1.2434,7.96847
1.5e-07,1.24482,7.97376
1.5e-07,1.24624,7.97906
1.5e-07,1.24766,7.98437
1.5e-07,1.24909,7.98968
1.5e-07,1.25052,7.99499
1.5e-07,1.25195,8.00031
1.5e-07,1.25339,8.00563
1.5e-07,1.25483,8.01096
1.5e-07,1.25627,8.01629
1.5e-07,1.25771,8.02163
1.5e-07,1.25916,8.02697
1.5e-07,1.26061,8.03231
1.5e-07,1.26206,8.03766
1.5e-07,1.26352,8.04302
1.5e-07,1.26497,8.04838
1.5e-07,1.26644,8.05374
1.5e-07,1.2679,8.05911
1.5e-07,1.26937,8.06448
1.5e-07,1.27084,8.06986
1.5e-07,1.27231,8.07524
1.5e-07,1.27379,8.08063
1.5e-07,1.27527,8.08602
1.5e-07,1.27676,8.09141
1.5e-07,1.27824,8.09681
1.5e-07,1.27973,8.10222
1.5e-07,1.28122,8.10763
1.5e-07,1.28272,8.11304
1.5e-07,1.28422,8.11846
1.5e-07,1.28572,8.12388
1.5e-07,1.28722,8.12931
1.5e-07,1.28873,8.13474
1.5e-07,1.29024,8.14018
1.5e-07,1.29176,8.14562
1.5e-07,1.29328,8.15107
1.5e-07,1.2948,8.15652
1.5e-07,1.29632,8.16198
1.5e-07,1.29785,8.16744
1.5e-07,1.29938,8.1729
1.5e-07,1.30091,8.17837
1.5e-07,1.30245,8.18385
1.5e-07,1.30399,8.18933
1.5e-07,1.30553,8.19481
1.5e-07,1.30708,8.2003
1.5e-07,1.30863,8.2058
1.5e-07,1.31018,8.2113
1.5e-07,1.31174,8.2168
1.5e-07,1.3133,8.22231
1.5e-07,1.31486,8.22782
1.5e-07,1.31643,8.23334
1.5e-07,1.318,8.23887
1.5e-07,1.31957,8.24439
1.5e-07,1.32115,8.24993
1.5e-07,1.32273,8.25546
1.5e-07,1.32431,8.26101
1.5e-07,1.3259,8.26655
1.5e-07,1.32749,8.27211
1.5e-07,1.32909,8.27766
1.5e-07,1.33068,8.28323
1.5e-07,1.33228,8.28879
1.5e-07,1.33389,8.29437
1.5e-07,1.33549,8.29994
1.5e-07,1.33711,8.30553
1.5e-07,1.33872,8.31111
1.5e-07,1.34034,8.31671
1.5e-07,1.34196,8.3223
1.5e-07,1.34358,8.32791
1.5e-07,1.34521,8.33351
1.5e-07,1.34684,8.33913
1.5e-07,1.34848,8.34474
1.5e-07,1.35012,8.35036
1.5e-07,1.35176,8.35599
1.5e-07,1.35341,8.36162
1.5e-07,1.35506,8.36726
1.5e-07,1.35671,8.37291
1.5e-07,1.35837,8.37855
1.5e-07,1.36003,8.38421
1.5e-07,1.36169,8.38986
1.5e-07,1.36336,8.39553
1.5e-07,1.36503,8.4012
1.5e-07,1.36671,8.40687
1.5e-07,1.36839,8.41255
1.5e-07,1.37007,8.41823
1.5e-07,1.37175,8.42392
1.5e-07,1.37344,8.42962
1.5e-07,1.37514,8.43532
1.5e-07,1.37684,8.44102
1.5e-07,1.37854,8.44673
1.5e-07,1.38024,8.45244
1.5e-07,1.38195,8.45817
1.5e-07,1.38366,8.46389
1.5e-07,1.38538,8.46962
1.5e-07,1.3871,8.47536
1.5e-07,1.38882,8.4811
1.5e-07,1.39055,8.48685
1.5e-07,1.39228,8.4926
1.5e-07,1.39402,8.49836
1.5e-07,1.39576,8.50412
1.5e-07,1.3975,8.50989
1.5e-07,1.39925,8.51566
1.5e-07,1.401,8.52144
1.5e-07,1.40275,8.52723
1.5e-07,1.40451,8.53302
1.5e-07,1.40628,8.53881
1.5e-07,1.40804,8.54461
1.5e-07,1.40981,8.55042
1.5e-07,1.41159,8.55623
1.5e-07,1.41337,8.56205
1.5e-07,1.41515,8.56787
1.5e-07,1.41694,8.5737
1.5e-07,1.41873,8.57953
1.5e-07,1.42052,8.58537
1.5e-07,1.42232,8.59121
1.5e-07,1.42413,8.59706
1.5e-07,1.42593,8.60292
1.5e-07,1.42775,8.60878
1.5e-07,1.42956,8.61465
1.5e-07,1.43138,8.62052
1.5e-07,1.4332,8.6264
1.5e-07,1.43503,8.63228
1.5e-07,1.43687,8.63817
1.5e-07,1.4387,8.64407
1.5e-07,1.44054,8.64997
1.5e-07,1.44239,8.65587
1.5e-07,1.44424,8.66178
1.5e-07,1.44609,8.6677
1.5e-07,1.44795,8.67363
1.5e-07,1.44981,8.67955
1.5e-07,1.45167,8.68549
1.5e-07,1.45355,8.69143
1.5e-07,1.45542,8.69738
1.5e-07,1.4573,8.70333
1.5e-07,1.45918,8.70929
1.5e-07,1.46107,8.71525
1.5e-07,1.46296,8.72122
1.5e-07,1.46486,8.72719
1.5e-07,1.46676,8.73317
1.5e-07,1.46867,8.73916
1.5e-07,1.47058,8.74515
1.5e-07,1.47249,8.75115
1.5e-07,1.47441,8.75716
1.5e-07,1.47633,8.76317
1.5e-07,1.47826,8.76918
1.5e-07,1.48019,8.7752
1.5e-07,1.48213,8.78123
1.5e-07,1.48407,8.78727
1.5e-07,1.48602,8.79331
1.5e-07,1.48797,8.79935
1.5e-07,1.48992,8.8054
1.5e-07,1.49188,8.81146
1.5e-07,1.49385,8.81753
1.5e-07,1.49581,8.8236
1.5e-07,1.49779,8.82967
1.5e-07,1.49977,8.83575
1.5e-07,1.50175,8.84184
1.5e-07,1.50374,8.84794
1.5e-07,1.50573,8.85404
1.5e-07,1.50773,8.86014
1.5e-07,1.50973,8.86626
1.5e-07,1.51174,8.87238
1.5e-07,1.51375,8.8785
1.5e-07,1.51576,8.88463
1.5e-07,1.51778,8.89077
1.5e-07,1.51981,8.89691
1.5e-07,1.52184,8.90306
1.5e-07,1.52388,8.90922
1.5e-07,1.52592,8.91538
1.5e-07,1.52796,8.92155
1.5e-07,1.53001,8.92772
1.5e-07,1.53207,8.93391
1.5e-07,1.53413,8.94009
1.5e-07,1.53619,8.94629
1.5e-07,1.53826,8.95249
1.5e-07,1.54034,8.95869
1.5e-07,1.54242,8.96491
1.5e-07,1.54451,8.97112
1.5e-07,1.5466,8.97735
1.5e-07,1.54869,8.98358
1.5e-07,1.55079,8.98982
1.5e-07,1.5529,8.99607
1.5e-07,1.55501,9.00232
1.5e-07,1.55712,9.00858
1.5e-07,1.55924,9.01484
1.5e-07,1.56137,9.02111
1.5e-07,1.5635,9.02739
1.5e-07,1.56564,9.03367
1.5e-07,1.56778,9.03996
1.5e-07,1.56993,9.04626
1.5e-07,1.57208,9.05256
1.5e-07,1.57424,9.05887
1.5e-07,1.5764,9.06519
1.5e-07,1.57857,9.07151
1.5e-07,1.58074,9.07784
1.5e-07,1.58292,9.08418
1.5e-07,1.58511,9.09053
1.5e-07,1.5873,9.09688
1.5e-07,1.58949,9.10323
1.5e-07,1.59169,9.1096
1.5e-07,1.5939,9.11597
1.5e-07,1.59611,9.12234
1.5e-07,1.59833,9.12873
1.5e-07,1.60055,9.13512
1.5e-07,1.60278,9.14152
1.5e-07,1.60501,9.14792
1.5e-07,1.60725,9.15433
1.5e-07,1.6095,9.16075
1.5e-07,1.61175,9.16718
1.5e-07,1.61401,9.17361
1.5e-07,1.61627,9.18005
1.5e-07,1.61854,9.1865
1.5e-07,1.62081,9.19295
1.5e-07,1.62309,9.19941
1.5e-07,1.62538,9.20588
1.5e-07,1.62767,9.21235
1.5e-07,1.62996,9.21883
1.5e-07,1.63227,9.22532
1.5e-07,1.63457,9.23182
1.5e-07,1.63689,9.23832
1.5e-07,1.63921,9.24483
1.5e-07,1.64153,9.25135
1.5e-07,1.64387,9.25787
1.5e-07,1.6462,9.2644
1.5e-07,1.64855,9.27094
1.5e-07,1.6509,9.27748
1.5e-07,1.65325,9.28404
1.5e-07,1.65561,9.2906
1.5e-07,1.65798,9.29717
1.5e-07,1.66036,9.30374
1.5e-07,1.66274,9.31032
1.5e-07,1.66512,9.31691
1.5e-07,1.66752,9.32351
1.5e-07,1.66991,9.33011
1.5e-07,1.67232,9.33672
1.5e-07,1.67473,9.34334
1.5e-07,1.67715,9.34997
1.5e-07,1.67957,9.3566
1.5e-07,1.682,9.36324
1.5e-07,1.68444,9.36989
1.5e-07,1.68688,9.37655
1.5e-07,1.68933,9.38321
1.5e-07,1.69178,9.38989
1.5e-07,1.69424,9.39656
1.5e-07,1.69671,9.40325
1.5e-07,1.69919,9.40995
1.5e-07,1.70167,9.41665
1.5e-07,1.70416,9.42336
1.5e-07,1.70665,9.43007
1.5e-07,1.70915,9.4368
1.5e-07,1.71166,9.44353
1.5e-07,1.71417,9.45027
1.5e-07,1.71669,9.45702
1.5e-07,1.71922,9.46378
1.5e-07,1.72175,9.47054
1.5e-07,1.72429,9.47731
1.5e-07,1.72684,9.48409
1.5e-07,1.72939,9.49088
1.5e-07,1.73196,9.49768
1.5e-07,1.73452,9.50448
1.5e-07,1.7371,9.51129
1.5e-07,1.73968,9.51811
1.5e-07,1.74227,9.52494
1.5e-07,1.74486,9.53177
1.5e-07,1.74746,9.53862
1.5e-07,1.75007,9.54547
1.5e-07,1.75269,9.55233
1.5e-07,1.75531,9.55919
1.5e-07,1.75794,9.56607
1.5e-07,1.76058,9.57295
1.5e-07,1.76322,9.57985
1.5e-07,1.76588,9.58675
1.5e-07,1.76853,9.59365
1.5e-07,1.7712,9.60057
1.5e-07,1.77387,9.6075
1.5e-07,1.77655,9.61443
1.5e-07,1.77924,9.62137
1.5e-07,1.78194,9.62832
1.5e-07,1.78464,9.63528
1.5e-07,1.78735,9.64225
1.5e-07,1.79006,9.64922
1.5e-07,1.79279,9.65621
1.5e-07,1.79552,9.6632
1.5e-07,1.79826,9.6702
1.5e-07,1.80101,9.67721
1.5e-07,1.80376,9.68423
1.5e-07,1.80652,9.69125
1.5e-07,1.80929,9.69829
1.5e-07,1.81207,9.70533
1.5e-07,1.81486,9.71239
1.5e-07,1.81765,9.71945
1.5e-07,1.82045,9.72652
1.5e-07,1.82326,9.73359
1.5e-07,1.82607,9.74068
1.5e-07,1.8289,9.74778
1.5e-07,1.83173,9.75488
1.5e-07,1.83457,9.762
1.5e-07,1.83741,9.76912
1.5e-07,1.84027,9.77625
1.5e-07,1.84313,9.78339
1.5e-07,1.846,9.79054
1.5e-07,1.84888,9.7977
1.5e-07,1.85177,9.80487
1.5e-07,1.85467,9.81204
1.5e-07,1.85757,9.81923
1.5e-07,1.86048,9.82642
1.5e-07,1.8634,9.83363
1.5e-07,1.86633,9.84084
1.5e-07,1.86927,9.84806
1.5e-07,1.87221,9.8553
1.5e-07,1.87516,9.86254
1.5e-07,1.87813,9.86979
1.5e-07,1.8811,9.87705
1.5e-07,1.88407,9.88431
1.5e-07,1.88706,9.89159
1.5e-07,1.89006,9.89888
1.5e-07,1.89306,9.90618
1.5e-07,1.89607,9.91348
1.5e-07,1.89909,9.9208
1.5e-07,1.90212,9.92812
1.5e-07,1.90516,9.93546
1.5e-07,1.90821,9.9428
1.5e-07,1.91127,9.95016
1.5e-07,1.91433,9.95752
1.5e-07,1.91741,9.96489
1.5e-07,1.92049,9.97228
1.5e-07,1.92358,9.97967
1.5e-07,1.92668,9.98707
1.5e-07,1.92979,9.99449
1.5e-07,1.93291,10.0019
1.5e-07,1.93604,10.0093
1.5e-07,1.93917,10.0168
1.5e-07,1.94232,10.0242
1.5e-07,1.94547,10.0317
1.5e-07,1.94864,10.0392
1.5e-07,1.95181,10.0466
1.5e-07,1.95499,10.0541
1.5e-07,1.95818,10.0616
1.5e-07,1.96139,10.0692
1.5e-07,1.9646,10.0767
1.5e-07,1.96782,10.0842
1.5e-07,1.97105,10.0918
1.5e-07,1.97429,10.0993
1.5e-07,1.97754,10.1069
1.5e-07,1.98079,10.1144
1.5e-07,1.98406,10.122
1.5e-07,1.98734,10.1296
1.5e-07,1.99063,10.1372
1.5e-07,1.99393,10.1448
1.5e-07,1.99723,10.1525
1.5e-07,2.00055,10.1601
1.5e-07,2.00388,10.1678
1.5e-07,2.00721,10.1754
1.5e-07,2.01056,10.1831
1.5e-07,2.01392,10.1908
1.5e-07,2.01728,10.1984
1.5e-07,2.02066,10.2061
1.5e-07,2.02405,10.2139
1.5e-07,2.02745,10.2216
1.5e-07,2.03085,10.2293
1.5e-07,2.03427,10.2371
1.5e-07,2.0377,10.2448
1.5e-07,2.04114,10.2526
1.5e-07,2.04459,10.2604
1.5e-07,2.04805,10.2681
1.5e-07,2.05152,10.2759
1.5e-07,2.055,10.2838
1.5e-07,2.05849,10.2916
1.5e-07,2.06199,10.2994
1.5e-07,2.06551,10.3073
1.5e-07,2.06903,10.3151
1.5e-07,2.07257,10.323
1.5e-07,2.07611,10.3309
1.5e-07,2.07967,10.3387
1.5e-07,2.08323,10.3466
1.5e-07,2.08681,10.3546
1.5e-07,2.0904,10.3625
1.5e-07,2.094,10.3704
1.5e-07,2.09761,10.3784
1.5e-07,2.10124,10.3863
1.5e-07,2.10487,10.3943
1.5e-07,2.10852,10.4023
1.5e-07,2.11217,10.4103
1.5e-07,2.11584,10.4183
1.5e-07,2.11952,10.4263
1.5e-07,2.12321,10.4343
1.5e-07,2.12691,10.4424
1.5e-07,2.13063,10.4504
1.5e-07,2.13435,10.4585
1.5e-07,2.13809,10.4666
1.5e-07,2.14184,10.4747
1.5e-07,2.1456,10.4828
1.5e-07,2.14938,10.4909
1.5e-07,2.15316,10.499
1.5e-07,2.15696,10.5071
1.5e-07,2.16077,10.5153
1.5e-07,2.16459,10.5235
1.5e-07,2.16842,10.5316
1.5e-07,2.17227,10.5398
1.5e-07,2.17612,10.548
1.5e-07,2.17999,10.5562
1.5e-07,2.18388,10.5645
1.5e-07,2.18777,10.5727
1.5e-07,2.19168,10.581
1.5e-07,2.1956,10.5892
1.5e-07,2.19953,10.5975
1.5e-07,2.20348,10.6058
1.5e-07,2.20744,10.6141
1.5e-07,2.21141,10.6224
1.5e-07,2.21539,10.6307
1.5e-07,2.21939,10.6391
1.5e-07,2.2234,10.6474
1.5e-07,2.22742,10.6558
1.5e-07,2.23145,10.6642
1.5e-07,2.2355,10.6726
1.5e-07,2.23956,10.681
1.5e-07,2.24364,10.6894
1.5e-07,2.24773,10.6979
1.5e-07,2.25183,10.7063
1.5e-07,2.25595,10.7148
1.5e-07,2.26007,10.7233
1.5e-07,2.26422,10.7318
1.5e-07,2.26837,10.7403
1.5e-07,2.27254,10.7488
1.5e-07,2.27673,10.7573
1.5e-07,2.28092,10.7659
1.5e-07,2.28513,10.7744
1.5e-07,2.28936,10.783
1.5e-07,2.2936,10.7916
1.5e-07,2.29785,10.8002
1.5e-07,2.30212,10.8088
1.5e-07,2.3064,10.8174
1.5e-07,2.3107,10.8261
1.5e-07,2.31501,10.8347
1.5e-07,2.31933,10.8434
1.5e-07,2.32367,10.8521
1.5e-07,2.32803,10.8608
1.5e-07,2.3324,10.8695
1.5e-07,2.33678,10.8783
1.5e-07,2.34118,10.887
1.5e-07,2.34559,10.8958
1.5e-07,2.35002,10.9045
1.5e-07,2.35446,10.9133
1.5e-07,2.35892,10.9221
1.5e-07,2.36339,10.931
1.5e-07,2.36788,10.9398
1.5e-07,2.37239,10.9486
1.5e-07,2.37691,10.9575
1.5e-07,2.38144,10.9664
1.5e-07,2.38599,10.9753
1.5e-07,2.39056,10.9842
1.5e-07,2.39514,10.9931
1.5e-07,2.39974,11.0021
1.5e-07,2.40435,11.011
1.5e-07,2.40898,11.02
1.5e-07,2.41362,11.029
1.5e-07,2.41829,11.038
1.5e-07,2.42296,11.047
1.5e-07,2.42766,11.0561
1.5e-07,2.43237,11.0651
1.5e-07,2.43709,11.0742
1.5e-07,2.44184,11.0833
1.5e-07,2.4466,11.0924
1.5e-07,2.45137,11.1015
1.5e-07,2.45616,11.1106
1.5e-07,2.46097,11.1198
1.5e-07,2.4658,11.129
1.5e-07,2.47064,11.1381
1.5e-07,2.4755,11.1473
1.5e-07,2.48038,11.1566
1.5e-07,2.48528,11.1658
1.5e-07,2.49019,11.175
1.5e-07,2.49512,11.1843
1.5e-07,2.50007,11.1936
1.5e-07,2.50503,11.2029
1.5e-07,2.51001,11.2122
1.5e-07,2.51501,11.2215
1.5e-07,2.52003,11.2309
1.5e-07,2.52507,11.2403
1.5e-07,2.53012,11.2497
1.5e-07,2.53519,11.2591
1.5e-07,2.54028,11.2685
1.5e-07,2.54539,11.2779
1.5e-07,2.55052,11.2874
1.5e-07,2.55567,11.2969
1.5e-07,2.56083,11.3063
1.5e-07,2.56601,11.3159
1.5e-07,2.57122,11.3254
1.5e-07,2.57644,11.3349
1.5e-07,2.58168,11.3445
1.5e-07,2.58693,11.3541
1.5e-07,2.59221,11.3637
1.5e-07,2.59751,11.3733
1.5e-07,2.60283,11.3829
1.5e-07,2.60816,11.3926
1.5e-07,2.61352,11.4023
1.5e-07,2.61889,11.412
1.5e-07,2.62429,11.4217
1.5e-07,2.6297,11.4314
1.5e-07,2.63514,11.4412
1.5e-07,2.64059,11.4509
1.5e-07,2.64607,11.4607
1.5e-07,2.65156,11.4705
1.5e-07,2.65708,11.4804
1.5e-07,2.66262,11.4902
1.5e-07,2.66817,11.5001
1.5e-07,2.67375,11.5099
1.5e-07,2.67935,11.5199
1.5e-07,2.68497,11.5298
1.5e-07,2.69061,11.5397
1.5e-07,2.69627,11.5497
1.5e-07,2.70195,11.5597
1.5e-07,2.70766,11.5697
1.5e-07,2.71338,11.5797
1.5e-07,2.71913,11.5897
1.5e-07,2.7249,11.5998
1.5e-07,2.73069,11.6099
1.5e-07,2.73651,11.62
1.5e-07,2.74234,11.6301
1.5e-07,2.7482,11.6403
1.5e-07,2.75408,11.6504
1.5e-07,2.75998,11.6606
1.5e-07,2.76591,11.6708
1.5e-07,2.77185,11.6811
1.5e-07,2.77782,11.6913
1.5e-07,2.78382,11.7016
1.5e-07,2.78983,11.7119
1.5e-07,2.79587,11.7222
1.5e-07,2.80194,11.7325
1.5e-07,2.80802,11.7429
1.5e-07,2.81413,11.7532
1.5e-07,2.82027,11.7636
1.5e-07,2.82642,11.7741
1.5e-07,2.8326,11.7845
1.5e-07,2.83881,11.795
1.5e-07,2.84504,11.8055
1.5e-07,2.85129,11.816
1.5e-07,2.85757,11.8265
1.5e-07,2.86387,11.8371
1.5e-07,2.8702,11.8476
1.5e-07,2.87656,11.8582
1.5e-07,2.88293,11.8689
1.5e-07,2.88934,11.8795
1.5e-07,2.89576,11.8902
1.5e-07,2.90222,11.9009
1.5e-07,2.9087,11.9116
1.5e-07,2.9152,11.9223
1.5e-07,2.92173,11.9331
1.5e-07,2.92829,11.9439
1.5e-07,2.93487,11.9547
1.5e-07,2.94148,11.9655
1.5e-07,2.94811,11.9764
1.5e-07,2.95478,11.9872
1.5e-07,2.96146,11.9981
1.5e-07,2.96818,12.0091
1.5e-07,2.97492,12.02
1.5e-07,2.98169,12.031
1.5e-07,2.98849,12.042
1.5e-07,2.99531,12.053
1.5e-07,3.00217,12.0641
1.5e-07,3.00905,12.0751
1.5e-07,3.01595,12.0862
1.5e-07,3.02289,12.0974
1.5e-07,3.02985,12.1085
1.5e-07,3.03684,12.1197
1.5e-07,3.04387,12.1309
1.5e-07,3.05092,12.1421
1.5e-07,3.05799,12.1534
1.5e-07,3.0651,12.1646
1.5e-07,3.07224,12.1759
1.5e-07,3.0794,12.1873
1.5e-07,3.0866,12.1986
1.5e-07,3.09382,12.21
1.5e-07,3.10108,12.2214
1.5e-07,3.10837,12.2328
1.5e-07,3.11568,12.2443
1.5e-07,3.12303,12.2558
1.5e-07,3.1304,12.2673
1.5e-07,3.13781,12.2788
1.5e-07,3.14525,12.2904
1.5e-07,3.15272,12.302
1.5e-07,3.16022,12.3136
1.5e-07,3.16775,12.3252
1.5e-07,3.17531,12.3369
1.5e-07,3.18291,12.3486
1.5e-07,3.19053,12.3603
1.5e-07,3.19819,12.3721
1.5e-07,3.20588,12.3838
1.5e-07,3.21361,12.3957
1.5e-07,3.22136,12.4075
1.5e-07,3.22915,12.4194
1.5e-07,3.23698,12.4312
1.5e-07,3.24483,12.4432
1.5e-07,3.25272,12.4551
1.5e-07,3.26065,12.4671
1.5e-07,3.2686,12.4791
1.5e-07,3.27659,12.4911
1.5e-07,3.28462,12.5032
1.5e-07,3.29268,12.5153
1.5e-07,3.30077,12.5274
1.5e-07,3.3089,12.5396
1.5e-07,3.31706,12.5518
1.5e-07,3.32526,12.564
1.5e-07,3.3335,12.5762
1.5e-07,3.34177,12.5885
1.5e-07,3.35007,12.6008
1.5e-07,3.35842,12.6131
1.5e-07,3.3668,12.6255
1.5e-07,3.37521,12.6379
1.5e-07,3.38366,12.6503
1.5e-07,3.39215,12.6627
1.5e-07,3.40068,12.6752
1.5e-07,3.40924,12.6877
1.5e-07,3.41784,12.7003
1.5e-07,3.42648,12.7129
1.5e-07,3.43515,12.7255
1.5e-07,3.44387,12.7381
1.5e-07,3.45262,12.7508
1.5e-07,3.46141,12.7635
1.5e-07,3.47024,12.7762
1.5e-07,3.47911,12.789
1.5e-07,3.48802,12.8018
1.5e-07,3.49697,12.8146
1.5e-07,3.50596,12.8275
1.5e-07,3.51499,12.8404
1.5e-07,3.52405,12.8533
1.5e-07,3.53316,12.8663
1.5e-07,3.54231,12.8792
1.5e-07,3.5515,12.8923
1.5e-07,3.56073,12.9053
1.5e-07,3.57001,12.9184
1.5e-07,3.57932,12.9315
1.5e-07,3.58868,12.9447
1.5e-07,3.59808,12.9579
1.5e-07,3.60752,12.9711
1.5e-07,3.617,12.9844
1.5e-07,3.62653,12.9977
1.5e-07,3.6361,13.011
1.5e-07,3.64572,13.0244
1.5e-07,3.65537,13.0377
1.5e-07,3.66508,13.0512
1.5e-07,3.67482,13.0646
1.5e-07,3.68461,13.0781
1.5e-07,3.69445,13.0917
1.5e-07,3.70433,13.1052
1.5e-07,3.71425,13.1188
1.5e-07,3.72422,13.1325
1.5e-07,3.73424,13.1462
1.5e-07,3.7443,13.1599
1.5e-07,3.75441,13.1736
1.5e-07,3.76456,13.1874
1.5e-07,3.77477,13.2012
1.5e-07,3.78502,13.2151
1.5e-07,3.79531,13.2289
1.5e-07,3.80566,13.2429
1.5e-07,3.81605,13.2568
1.5e-07,3.82649,13.2708
1.5e-07,3.83698,13.2849
1.5e-07,3.84752,13.2989
1.5e-07,3.85811,13.313
1.5e-07,3.86874,13.3272
1.5e-07,3.87943,13.3414
1.5e-07,3.89017,13.3556
1.5e-07,3.90095,13.3698
1.5e-07,3.91179,13.3841
1.5e-07,3.92268,13.3985
1.5e-07,3.93362,13.4128
1.5e-07,3.94461,13.4272
1.5e-07,3.95566,13.4417
1.5e-07,3.96675,13.4562
1.5e-07,3.9779,13.4707
1.5e-07,3.9891,13.4852
1.5e-07,4.00035,13.4998
1.5e-07,4.01166,13.5145
1.5e-07,4.02302,13.5291
1.5e-07,4.03443,13.5438
1.5e-07,4.0459,13.5586
1.5e-07,4.05743,13.5734
1.5e-07,4.069,13.5882
1.5e-07,4.08064,13.6031
1.5e-07,4.09233,13.618
1.5e-07,4.10407,13.6329
1.5e-07,4.11587,13.6479
1.5e-07,4.12773,13.663
1.5e-07,4.13965,13.678
1.5e-07,4.15162,13.6931
1.5e-07,4.16365,13.7083
1.5e-07,4.17573,13.7235
1.5e-07,4.18788,13.7387
1.5e-07,4.20008,13.754
1.5e-07,4.21235,13.7693
1.5e-07,4.22467,13.7846
1.5e-07,4.23705,13.8
1.5e-07,4.24949,13.8154
1.5e-07,4.262,13.8309
1.5e-07,4.27456,13.8464
1.5e-07,4.28718,13.862
1.5e-07,4.29987,13.8776
1.5e-07,4.31262,13.8932
1.5e-07,4.32543,13.9089
1.5e-07,4.3383,13.9246
1.5e-07,4.35123,13.9403
1.5e-07,4.36423,13.9561
1.5e-07,4.37729,13.972
1.5e-07,4.39042,13.9879
1.5e-07,4.40361,14.0038
1.5e-07,4.41686,14.0198
1.5e-07,4.43018,14.0358
1.5e-07,4.44356,14.0518
1.5e-07,4.45701,14.0679
1.5e-07,4.47053,14.084
1.5e-07,4.48411,14.1002
1.5e-07,4.49776,14.1164
1.5e-07,4.51148,14.1327
1.5e-07,4.52526,14.149
1.5e-07,4.53911,14.1654
1.5e-07,4.55304,14.1817
1.5e-07,4.56702,14.1982
1.5e-07,4.58108,14.2147
1.5e-07,4.59521,14.2312
1.5e-07,4.60941,14.2477
1.5e-07,4.62368,14.2643
1.5e-07,4.63802,14.281
1.5e-07,4.65243,14.2977
1.5e-07,4.66691,14.3144
1.5e-07,4.68146,14.3312
1.5e-07,4.69609,14.348
1.5e-07,4.71079,14.3649
1.5e-07,4.72556,14.3818
