L,gm/Id,Vgs
1.8e-07,4.68715,1.004
1.8e-07,4.7009,1.0031
1.8e-07,4.71471,1.0022
1.8e-07,4.72859,1.0013
1.8e-07,4.74254,1.0004
1.8e-07,4.75655,0.9995
1.8e-07,4.77062,0.998599
1.8e-07,4.78476,0.997699
1.8e-07,4.79897,0.996798
1.8e-07,4.81325,0.995898
1.8e-07,4.82759,0.994997
1.8e-07,4.842,0.994097
1.8e-07,4.85648,0.993197
1.8e-07,4.87103,0.992296
1.8e-07,4.88564,0.991396
1.8e-07,4.90033,0.990495
1.8e-07,4.91508,0.989595
1.8e-07,4.92991,0.988694
1.8e-07,4.9448,0.987794
1.8e-07,4.95977,0.986893
1.8e-07,4.9748,0.985993
1.8e-07,4.98991,0.985093
1.8e-07,5.00509,0.984192
1.8e-07,5.02035,0.983292
1.8e-07,5.03567,0.982391
1.8e-07,5.05107,0.981491
1.8e-07,5.06654,0.98059
1.8e-07,5.08209,0.97969
1.8e-07,5.09771,0.978789
1.8e-07,5.1134,0.977889
1.8e-07,5.12917,0.976988
1.8e-07,5.14502,0.976088
1.8e-07,5.16094,0.975188
1.8e-07,5.17693,0.974287
1.8e-07,5.19301,0.973387
1.8e-07,5.20916,0.972486
1.8e-07,5.22538,0.971586
1.8e-07,5.24169,0.970685
1.8e-07,5.25807,0.969785
1.8e-07,5.27453,0.968884
1.8e-07,5.29107,0.967984
1.8e-07,5.30769,0.967084
1.8e-07,5.32439,0.966183
1.8e-07,5.34117,0.965283
1.8e-07,5.35803,0.964382
1.8e-07,5.37497,0.963482
1.8e-07,5.39199,0.962581
1.8e-07,5.4091,0.961681
1.8e-07,5.42628,0.96078
1.8e-07,5.44355,0.95988
1.8e-07,5.4609,0.958979
1.8e-07,5.47833,0.958079
1.8e-07,5.49585,0.957179
1.8e-07,5.51345,0.956278
1.8e-07,5.53114,0.955378
1.8e-07,5.54891,0.954477
1.8e-07,5.56677,0.953577
1.8e-07,5.58471,0.952676
1.8e-07,5.60274,0.951776
1.8e-07,5.62085,0.950875
1.8e-07,5.63905,0.949975
1.8e-07,5.65734,0.949075
1.8e-07,5.67572,0.948174
1.8e-07,5.69418,0.947274
1.8e-07,5.71274,0.946373
1.8e-07,5.73138,0.945473
1.8e-07,5.75011,0.944572
1.8e-07,5.76893,0.943672
1.8e-07,5.78784,0.942771
1.8e-07,5.80684,0.941871
1.8e-07,5.82594,0.94097
1.8e-07,5.84512,0.94007
1.8e-07,5.8644,0.93917
1.8e-07,5.88376,0.938269
1.8e-07,5.90322,0.937369
1.8e-07,5.92278,0.936468
1.8e-07,5.94242,0.935568
1.8e-07,5.96216,0.934667
1.8e-07,5.982,0.933767
1.8e-07,6.00193,0.932866
1.8e-07,6.02195,0.931966
1.8e-07,6.04207,0.931066
1.8e-07,6.06228,0.930165
1.8e-07,6.08259,0.929265
1.8e-07,6.103,0.928364
1.8e-07,6.1235,0.927464
1.8e-07,6.1441,0.926563
1.8e-07,6.1648,0.925663
1.8e-07,6.1856,0.924762
1.8e-07,6.20649,0.923862
1.8e-07,6.22748,0.922961
1.8e-07,6.24857,0.922061
1.8e-07,6.26977,0.921161
1.8e-07,6.29106,0.92026
1.8e-07,6.31245,0.91936
1.8e-07,6.33394,0.918459
1.8e-07,6.35553,0.917559
1.8e-07,6.37723,0.916658
1.8e-07,6.39902,0.915758
1.8e-07,6.42092,0.914857
1.8e-07,6.44292,0.913957
1.8e-07,6.46502,0.913057
1.8e-07,6.48723,0.912156
1.8e-07,6.50953,0.911256
1.8e-07,6.53195,0.910355
1.8e-07,6.55446,0.909455
1.8e-07,6.57708,0.908554
1.8e-07,6.59981,0.907654
1.8e-07,6.62264,0.906753
1.8e-07,6.64557,0.905853
1.8e-07,6.66861,0.904952
1.8e-07,6.69176,0.904052
1.8e-07,6.71501,0.903152
1.8e-07,6.73837,0.902251
1.8e-07,6.76184,0.901351
1.8e-07,6.78541,0.90045
1.8e-07,6.80909,0.89955
1.8e-07,6.83288,0.898649
1.8e-07,6.85677,0.897749
1.8e-07,6.88078,0.896848
1.8e-07,6.90489,0.895948
1.8e-07,6.92911,0.895048
1.8e-07,6.95344,0.894147
1.8e-07,6.97788,0.893247
1.8e-07,7.00243,0.892346
1.8e-07,7.02709,0.891446
1.8e-07,7.05186,0.890545
1.8e-07,7.07673,0.889645
1.8e-07,7.10172,0.888744
1.8e-07,7.12682,0.887844
1.8e-07,7.15203,0.886943
1.8e-07,7.17735,0.886043
1.8e-07,7.20279,0.885143
1.8e-07,7.22833,0.884242
1.8e-07,7.25399,0.883342
1.8e-07,7.27975,0.882441
1.8e-07,7.30563,0.881541
1.8e-07,7.33162,0.88064
1.8e-07,7.35773,0.87974
1.8e-07,7.38394,0.878839
1.8e-07,7.41027,0.877939
1.8e-07,7.43671,0.877039
1.8e-07,7.46326,0.876138
1.8e-07,7.48993,0.875238
1.8e-07,7.51671,0.874337
1.8e-07,7.5436,0.873437
1.8e-07,7.57061,0.872536
1.8e-07,7.59773,0.871636
1.8e-07,7.62496,0.870735
1.8e-07,7.6523,0.869835
1.8e-07,7.67976,0.868934
1.8e-07,7.70734,0.868034
1.8e-07,7.73502,0.867134
1.8e-07,7.76282,0.866233
1.8e-07,7.79073,0.865333
1.8e-07,7.81876,0.864432
1.8e-07,7.8469,0.863532
1.8e-07,7.87515,0.862631
1.8e-07,7.90352,0.861731
1.8e-07,7.932,0.86083
1.8e-07,7.96059,0.85993
1.8e-07,7.9893,0.85903
1.8e-07,8.01812,0.858129
1.8e-07,8.04705,0.857229
1.8e-07,8.0761,0.856328
1.8e-07,8.10526,0.855428
1.8e-07,8.13453,0.854527
1.8e-07,8.16392,0.853627
1.8e-07,8.19341,0.852726
1.8e-07,8.22302,0.851826
1.8e-07,8.25275,0.850925
1.8e-07,8.28258,0.850025
1.8e-07,8.31253,0.849125
1.8e-07,8.34259,0.848224
1.8e-07,8.37276,0.847324
1.8e-07,8.40304,0.846423
1.8e-07,8.43343,0.845523
1.8e-07,8.46393,0.844622
1.8e-07,8.49455,0.843722
1.8e-07,8.52527,0.842821
1.8e-07,8.5561,0.841921
1.8e-07,8.58705,0.841021
1.8e-07,8.6181,0.84012
1.8e-07,8.64927,0.83922
1.8e-07,8.68054,0.838319
1.8e-07,8.71192,0.837419
1.8e-07,8.7434,0.836518
1.8e-07,8.775,0.835618
1.8e-07,8.8067,0.834717
1.8e-07,8.83851,0.833817
1.8e-07,8.87043,0.832916
1.8e-07,8.90245,0.832016
1.8e-07,8.93458,0.831116
1.8e-07,8.96682,0.830215
1.8e-07,8.99916,0.829315
1.8e-07,9.0316,0.828414
1.8e-07,9.06415,0.827514
1.8e-07,9.0968,0.826613
1.8e-07,9.12955,0.825713
1.8e-07,9.16241,0.824812
1.8e-07,9.19536,0.823912
1.8e-07,9.22842,0.823012
1.8e-07,9.26158,0.822111
1.8e-07,9.29484,0.821211
1.8e-07,9.3282,0.82031
1.8e-07,9.36166,0.81941
1.8e-07,9.39521,0.818509
1.8e-07,9.42886,0.817609
1.8e-07,9.46261,0.816708
1.8e-07,9.49646,0.815808
1.8e-07,9.5304,0.814907
1.8e-07,9.56444,0.814007
1.8e-07,9.59857,0.813107
1.8e-07,9.6328,0.812206
1.8e-07,9.66711,0.811306
1.8e-07,9.70152,0.810405
1.8e-07,9.73602,0.809505
1.8e-07,9.77062,0.808604
1.8e-07,9.8053,0.807704
1.8e-07,9.84007,0.806803
1.8e-07,9.87493,0.805903
1.8e-07,9.90987,0.805003
1.8e-07,9.9449,0.804102
1.8e-07,9.98002,0.803202
1.8e-07,10.0152,0.802301
1.8e-07,10.0505,0.801401
1.8e-07,10.0859,0.8005
1.8e-07,10.1213,0.7996
1.8e-07,10.1569,0.798699
1.8e-07,10.1925,0.797799
1.8e-07,10.2282,0.796898
1.8e-07,10.2639,0.795998
1.8e-07,10.2998,0.795098
1.8e-07,10.3357,0.794197
1.8e-07,10.3717,0.793297
1.8e-07,10.4078,0.792396
1.8e-07,10.444,0.791496
1.8e-07,10.4802,0.790595
1.8e-07,10.5165,0.789695
1.8e-07,10.5529,0.788794
1.8e-07,10.5893,0.787894
1.8e-07,10.6258,0.786993
1.8e-07,10.6624,0.786093
1.8e-07,10.699,0.785193
1.8e-07,10.7357,0.784292
1.8e-07,10.7725,0.783392
1.8e-07,10.8093,0.782491
1.8e-07,10.8462,0.781591
1.8e-07,10.8832,0.78069
1.8e-07,10.9202,0.77979
1.8e-07,10.9573,0.778889
1.8e-07,10.9945,0.777989
1.8e-07,11.0317,0.777089
1.8e-07,11.0689,0.776188
1.8e-07,11.1062,0.775288
1.8e-07,11.1436,0.774387
1.8e-07,11.181,0.773487
1.8e-07,11.2185,0.772586
1.8e-07,11.256,0.771686
1.8e-07,11.2936,0.770785
1.8e-07,11.3313,0.769885
1.8e-07,11.3689,0.768984
1.8e-07,11.4067,0.768084
1.8e-07,11.4444,0.767184
1.8e-07,11.4823,0.766283
1.8e-07,11.5201,0.765383
1.8e-07,11.558,0.764482
1.8e-07,11.596,0.763582
1.8e-07,11.634,0.762681
1.8e-07,11.672,0.761781
1.8e-07,11.7101,0.76088
1.8e-07,11.7482,0.75998
1.8e-07,11.7863,0.75908
1.8e-07,11.8245,0.758179
1.8e-07,11.8627,0.757279
1.8e-07,11.901,0.756378
1.8e-07,11.9393,0.755478
1.8e-07,11.9776,0.754577
1.8e-07,12.0159,0.753677
1.8e-07,12.0543,0.752776
1.8e-07,12.0927,0.751876
1.8e-07,12.1312,0.750975
1.8e-07,12.1697,0.750075
1.8e-07,12.2082,0.749175
1.8e-07,12.2467,0.748274
1.8e-07,12.2852,0.747374
1.8e-07,12.3238,0.746473
1.8e-07,12.3624,0.745573
1.8e-07,12.4011,0.744672
1.8e-07,12.4397,0.743772
1.8e-07,12.4784,0.742871
1.8e-07,12.5171,0.741971
1.8e-07,12.5558,0.741071
1.8e-07,12.5945,0.74017
1.8e-07,12.6333,0.73927
1.8e-07,12.6721,0.738369
1.8e-07,12.7108,0.737469
1.8e-07,12.7497,0.736568
1.8e-07,12.7885,0.735668
1.8e-07,12.8273,0.734767
1.8e-07,12.8662,0.733867
1.8e-07,12.905,0.732966
1.8e-07,12.9439,0.732066
1.8e-07,12.9828,0.731166
1.8e-07,13.0217,0.730265
1.8e-07,13.0607,0.729365
1.8e-07,13.0996,0.728464
1.8e-07,13.1386,0.727564
1.8e-07,13.1775,0.726663
1.8e-07,13.2165,0.725763
1.8e-07,13.2555,0.724862
1.8e-07,13.2945,0.723962
1.8e-07,13.3335,0.723062
1.8e-07,13.3725,0.722161
1.8e-07,13.4116,0.721261
1.8e-07,13.4506,0.72036
1.8e-07,13.4897,0.71946
1.8e-07,13.5287,0.718559
1.8e-07,13.5678,0.717659
1.8e-07,13.6069,0.716758
1.8e-07,13.646,0.715858
1.8e-07,13.6851,0.714957
1.8e-07,13.7242,0.714057
1.8e-07,13.7633,0.713157
1.8e-07,13.8024,0.712256
1.8e-07,13.8415,0.711356
1.8e-07,13.8807,0.710455
1.8e-07,13.9198,0.709555
1.8e-07,13.959,0.708654
1.8e-07,13.9982,0.707754
1.8e-07,14.0374,0.706853
1.8e-07,14.0766,0.705953
1.8e-07,14.1158,0.705053
1.8e-07,14.155,0.704152
1.8e-07,14.1942,0.703252
1.8e-07,14.2334,0.702351
1.8e-07,14.2727,0.701451
1.8e-07,14.3119,0.70055
1.8e-07,14.3512,0.69965
1.8e-07,14.3905,0.698749
1.8e-07,14.4298,0.697849
1.8e-07,14.4691,0.696948
1.8e-07,14.5084,0.696048
1.8e-07,14.5478,0.695148
1.8e-07,14.5871,0.694247
1.8e-07,14.6265,0.693347
1.8e-07,14.6659,0.692446
1.8e-07,14.7053,0.691546
1.8e-07,14.7447,0.690645
1.8e-07,14.7841,0.689745
1.8e-07,14.8236,0.688844
1.8e-07,14.863,0.687944
1.8e-07,14.9025,0.687044
1.8e-07,14.942,0.686143
1.8e-07,14.9816,0.685243
1.8e-07,15.0211,0.684342
1.8e-07,15.0607,0.683442
1.8e-07,15.1003,0.682541
1.8e-07,15.1399,0.681641
1.8e-07,15.1795,0.68074
1.8e-07,15.2192,0.67984
1.8e-07,15.2589,0.678939
1.8e-07,15.2986,0.678039
1.8e-07,15.3383,0.677139
1.8e-07,15.3781,0.676238
1.8e-07,15.4179,0.675338
1.8e-07,15.4577,0.674437
1.8e-07,15.4975,0.673537
1.8e-07,15.5374,0.672636
1.8e-07,15.5773,0.671736
1.8e-07,15.6173,0.670835
1.8e-07,15.6572,0.669935
1.8e-07,15.6972,0.669035
1.8e-07,15.7373,0.668134
1.8e-07,15.7773,0.667234
1.8e-07,15.8174,0.666333
1.8e-07,15.8576,0.665433
1.8e-07,15.8978,0.664532
1.8e-07,15.938,0.663632
1.8e-07,15.9782,0.662731
1.8e-07,16.0185,0.661831
1.8e-07,16.0588,0.66093
1.8e-07,16.0992,0.66003
1.8e-07,16.1396,0.65913
1.8e-07,16.1801,0.658229
1.8e-07,16.2206,0.657329
1.8e-07,16.2611,0.656428
1.8e-07,16.3017,0.655528
1.8e-07,16.3423,0.654627
1.8e-07,16.3829,0.653727
1.8e-07,16.4237,0.652826
1.8e-07,16.4644,0.651926
1.8e-07,16.5052,0.651026
1.8e-07,16.546,0.650125
1.8e-07,16.5869,0.649225
1.8e-07,16.6279,0.648324
1.8e-07,16.6688,0.647424
1.8e-07,16.7099,0.646523
1.8e-07,16.7509,0.645623
1.8e-07,16.7921,0.644722
1.8e-07,16.8332,0.643822
1.8e-07,16.8745,0.642921
1.8e-07,16.9157,0.642021
1.8e-07,16.957,0.641121
1.8e-07,16.9984,0.64022
1.8e-07,17.0398,0.63932
1.8e-07,17.0813,0.638419
1.8e-07,17.1228,0.637519
1.8e-07,17.1644,0.636618
1.8e-07,17.206,0.635718
1.8e-07,17.2477,0.634817
1.8e-07,17.2894,0.633917
1.8e-07,17.3312,0.633017
1.8e-07,17.373,0.632116
1.8e-07,17.4148,0.631216
1.8e-07,17.4567,0.630315
1.8e-07,17.4987,0.629415
1.8e-07,17.5407,0.628514
1.8e-07,17.5828,0.627614
1.8e-07,17.6249,0.626713
1.8e-07,17.6671,0.625813
1.8e-07,17.7093,0.624912
1.8e-07,17.7515,0.624012
1.8e-07,17.7938,0.623112
1.8e-07,17.8362,0.622211
1.8e-07,17.8785,0.621311
1.8e-07,17.921,0.62041
1.8e-07,17.9635,0.61951
1.8e-07,18.006,0.618609
1.8e-07,18.0485,0.617709
1.8e-07,18.0912,0.616808
1.8e-07,18.1338,0.615908
1.8e-07,18.1765,0.615008
1.8e-07,18.2192,0.614107
1.8e-07,18.262,0.613207
1.8e-07,18.3048,0.612306
1.8e-07,18.3476,0.611406
1.8e-07,18.3905,0.610505
1.8e-07,18.4334,0.609605
1.8e-07,18.4764,0.608704
1.8e-07,18.5194,0.607804
1.8e-07,18.5624,0.606903
1.8e-07,18.6054,0.606003
1.8e-07,18.6485,0.605103
1.8e-07,18.6916,0.604202
1.8e-07,18.7347,0.603302
1.8e-07,18.7779,0.602401
1.8e-07,18.821,0.601501
1.8e-07,18.8642,0.6006
1.8e-07,18.9075,0.5997
1.8e-07,18.9507,0.598799
1.8e-07,18.9939,0.597899
1.8e-07,19.0372,0.596998
1.8e-07,19.0805,0.596098
1.8e-07,19.1238,0.595198
1.8e-07,19.1671,0.594297
1.8e-07,19.2104,0.593397
1.8e-07,19.2537,0.592496
1.8e-07,19.2971,0.591596
1.8e-07,19.3404,0.590695
1.8e-07,19.3837,0.589795
1.8e-07,19.4271,0.588894
1.8e-07,19.4704,0.587994
1.8e-07,19.5137,0.587094
1.8e-07,19.557,0.586193
1.8e-07,19.6004,0.585293
1.8e-07,19.6437,0.584392
1.8e-07,19.687,0.583492
1.8e-07,19.7302,0.582591
1.8e-07,19.7735,0.581691
1.8e-07,19.8168,0.58079
1.8e-07,19.86,0.57989
1.8e-07,19.9032,0.578989
1.8e-07,19.9464,0.578089
1.8e-07,19.9895,0.577189
1.8e-07,20.0326,0.576288
1.8e-07,20.0757,0.575388
1.8e-07,20.1188,0.574487
1.8e-07,20.1618,0.573587
1.8e-07,20.2048,0.572686
1.8e-07,20.2477,0.571786
1.8e-07,20.2907,0.570885
1.8e-07,20.3335,0.569985
1.8e-07,20.3763,0.569085
1.8e-07,20.4191,0.568184
1.8e-07,20.4618,0.567284
1.8e-07,20.5045,0.566383
1.8e-07,20.5471,0.565483
1.8e-07,20.5896,0.564582
1.8e-07,20.6321,0.563682
1.8e-07,20.6745,0.562781
1.8e-07,20.7169,0.561881
1.8e-07,20.7591,0.56098
1.8e-07,20.8014,0.56008
1.8e-07,20.8435,0.55918
1.8e-07,20.8856,0.558279
1.8e-07,20.9276,0.557379
1.8e-07,20.9695,0.556478
1.8e-07,21.0113,0.555578
1.8e-07,21.053,0.554677
1.8e-07,21.0947,0.553777
1.8e-07,21.1363,0.552876
1.8e-07,21.1777,0.551976
1.8e-07,21.2191,0.551076
1.8e-07,21.2604,0.550175
1.8e-07,21.3016,0.549275
1.8e-07,21.3427,0.548374
1.8e-07,21.3837,0.547474
1.8e-07,21.4246,0.546573
1.8e-07,21.4653,0.545673
1.8e-07,21.506,0.544772
1.8e-07,21.5466,0.543872
1.8e-07,21.587,0.542971
1.8e-07,21.6273,0.542071
1.8e-07,21.6675,0.541171
1.8e-07,21.7076,0.54027
1.8e-07,21.7476,0.53937
1.8e-07,21.7874,0.538469
1.8e-07,21.8271,0.537569
1.8e-07,21.8667,0.536668
1.8e-07,21.9062,0.535768
1.8e-07,21.9455,0.534867
1.8e-07,21.9847,0.533967
1.8e-07,22.0237,0.533067
1.8e-07,22.0626,0.532166
1.8e-07,22.1014,0.531266
1.8e-07,22.14,0.530365
1.8e-07,22.1785,0.529465
1.8e-07,22.2169,0.528564
1.8e-07,22.255,0.527664
1.8e-07,22.2931,0.526763
1.8e-07,22.331,0.525863
1.8e-07,22.3687,0.524962
1.8e-07,22.4063,0.524062
1.8e-07,22.4437,0.523162
1.8e-07,22.481,0.522261
1.8e-07,22.5181,0.521361
1.8e-07,22.5551,0.52046
1.8e-07,22.5919,0.51956
1.8e-07,22.6285,0.518659
1.8e-07,22.6649,0.517759
1.8e-07,22.7012,0.516858
1.8e-07,22.7373,0.515958
1.8e-07,22.7733,0.515058
1.8e-07,22.8091,0.514157
1.8e-07,22.8447,0.513257
1.8e-07,22.8801,0.512356
1.8e-07,22.9154,0.511456
1.8e-07,22.9505,0.510555
1.8e-07,22.9854,0.509655
1.8e-07,23.0201,0.508754
1.8e-07,23.0547,0.507854
1.8e-07,23.0891,0.506953
1.8e-07,23.1232,0.506053
1.8e-07,23.1573,0.505153
1.8e-07,23.1911,0.504252
1.8e-07,23.2247,0.503352
1.8e-07,23.2582,0.502451
1.8e-07,23.2915,0.501551
1.8e-07,23.3245,0.50065
1.8e-07,23.3574,0.49975
1.8e-07,23.3901,0.498849
1.8e-07,23.4227,0.497949
1.8e-07,23.455,0.497049
1.8e-07,23.4871,0.496148
1.8e-07,23.5191,0.495248
1.8e-07,23.5508,0.494347
1.8e-07,23.5824,0.493447
1.8e-07,23.6138,0.492546
1.8e-07,23.645,0.491646
1.8e-07,23.6759,0.490745
1.8e-07,23.7067,0.489845
1.8e-07,23.7373,0.488944
1.8e-07,23.7677,0.488044
1.8e-07,23.7979,0.487144
1.8e-07,23.828,0.486243
1.8e-07,23.8578,0.485343
1.8e-07,23.8874,0.484442
1.8e-07,23.9168,0.483542
1.8e-07,23.946,0.482641
1.8e-07,23.9751,0.481741
1.8e-07,24.0039,0.48084
1.8e-07,24.0325,0.47994
1.8e-07,24.061,0.47904
1.8e-07,24.0892,0.478139
1.8e-07,24.1173,0.477239
1.8e-07,24.1451,0.476338
1.8e-07,24.1728,0.475438
1.8e-07,24.2002,0.474537
1.8e-07,24.2275,0.473637
1.8e-07,24.2546,0.472736
1.8e-07,24.2814,0.471836
1.8e-07,24.3081,0.470935
1.8e-07,24.3346,0.470035
1.8e-07,24.3609,0.469135
1.8e-07,24.3869,0.468234
1.8e-07,24.4128,0.467334
1.8e-07,24.4385,0.466433
1.8e-07,24.464,0.465533
1.8e-07,24.4893,0.464632
1.8e-07,24.5145,0.463732
1.8e-07,24.5394,0.462831
1.8e-07,24.5641,0.461931
1.8e-07,24.5886,0.461031
1.8e-07,24.613,0.46013
1.8e-07,24.6371,0.45923
1.8e-07,24.6611,0.458329
1.8e-07,24.6849,0.457429
1.8e-07,24.7084,0.456528
1.8e-07,24.7318,0.455628
1.8e-07,24.755,0.454727
1.8e-07,24.778,0.453827
1.8e-07,24.8009,0.452926
1.8e-07,24.8235,0.452026
1.8e-07,24.8459,0.451126
1.8e-07,24.8682,0.450225
1.8e-07,24.8903,0.449325
1.8e-07,24.9122,0.448424
1.8e-07,24.9339,0.447524
1.8e-07,24.9554,0.446623
1.8e-07,24.9768,0.445723
1.8e-07,24.9979,0.444822
1.8e-07,25.0189,0.443922
1.8e-07,25.0397,0.443022
1.8e-07,25.0604,0.442121
1.8e-07,25.0808,0.441221
1.8e-07,25.1011,0.44032
1.8e-07,25.1212,0.43942
1.8e-07,25.1411,0.438519
1.8e-07,25.1608,0.437619
1.8e-07,25.1804,0.436718
1.8e-07,25.1998,0.435818
1.8e-07,25.219,0.434917
1.8e-07,25.2381,0.434017
1.8e-07,25.2569,0.433117
1.8e-07,25.2756,0.432216
1.8e-07,25.2942,0.431316
1.8e-07,25.3126,0.430415
1.8e-07,25.3308,0.429515
1.8e-07,25.3488,0.428614
1.8e-07,25.3667,0.427714
1.8e-07,25.3844,0.426813
1.8e-07,25.4019,0.425913
1.8e-07,25.4193,0.425013
1.8e-07,25.4365,0.424112
1.8e-07,25.4536,0.423212
1.8e-07,25.4705,0.422311
1.8e-07,25.4873,0.421411
1.8e-07,25.5039,0.42051
1.8e-07,25.5203,0.41961
1.8e-07,25.5366,0.418709
1.8e-07,25.5527,0.417809
1.8e-07,25.5687,0.416908
1.8e-07,25.5845,0.416008
1.8e-07,25.6001,0.415108
1.8e-07,25.6157,0.414207
1.8e-07,25.631,0.413307
1.8e-07,25.6462,0.412406
1.8e-07,25.6613,0.411506
1.8e-07,25.6762,0.410605
1.8e-07,25.691,0.409705
1.8e-07,25.7057,0.408804
1.8e-07,25.7202,0.407904
1.8e-07,25.7345,0.407004
1.8e-07,25.7487,0.406103
1.8e-07,25.7628,0.405203
1.8e-07,25.7767,0.404302
1.8e-07,25.7905,0.403402
1.8e-07,25.8042,0.402501
1.8e-07,25.8177,0.401601
1.8e-07,25.8311,0.4007
1.8e-07,25.8443,0.3998
1.8e-07,25.8574,0.398899
1.8e-07,25.8704,0.397999
1.8e-07,25.8833,0.397099
1.8e-07,25.896,0.396198
1.8e-07,25.9086,0.395298
1.8e-07,25.9211,0.394397
1.8e-07,25.9334,0.393497
1.8e-07,25.9457,0.392596
1.8e-07,25.9578,0.391696
1.8e-07,25.9697,0.390795
1.8e-07,25.9816,0.389895
1.8e-07,25.9933,0.388994
1.8e-07,26.0049,0.388094
1.8e-07,26.0164,0.387194
1.8e-07,26.0278,0.386293
1.8e-07,26.039,0.385393
1.8e-07,26.0501,0.384492
1.8e-07,26.0612,0.383592
1.8e-07,26.0721,0.382691
1.8e-07,26.0829,0.381791
1.8e-07,26.0935,0.38089
1.8e-07,26.1041,0.37999
1.8e-07,26.1146,0.37909
1.8e-07,26.1249,0.378189
1.8e-07,26.1351,0.377289
1.8e-07,26.1453,0.376388
1.8e-07,26.1553,0.375488
1.8e-07,26.1652,0.374587
1.8e-07,26.175,0.373687
1.8e-07,26.1847,0.372786
1.8e-07,26.1943,0.371886
1.8e-07,26.2038,0.370985
1.8e-07,26.2132,0.370085
1.8e-07,26.2225,0.369185
1.8e-07,26.2318,0.368284
1.8e-07,26.2409,0.367384
1.8e-07,26.2499,0.366483
1.8e-07,26.2588,0.365583
1.8e-07,26.2676,0.364682
1.8e-07,26.2763,0.363782
1.8e-07,26.2849,0.362881
1.8e-07,26.2935,0.361981
1.8e-07,26.3019,0.361081
1.8e-07,26.3103,0.36018
1.8e-07,26.3185,0.35928
1.8e-07,26.3267,0.358379
1.8e-07,26.3348,0.357479
1.8e-07,26.3428,0.356578
1.8e-07,26.3507,0.355678
1.8e-07,26.3585,0.354777
1.8e-07,26.3662,0.353877
1.8e-07,26.3739,0.352976
1.8e-07,26.3814,0.352076
1.8e-07,26.3889,0.351176
1.8e-07,26.3963,0.350275
1.8e-07,26.4036,0.349375
1.8e-07,26.4109,0.348474
1.8e-07,26.418,0.347574
1.8e-07,26.4251,0.346673
1.8e-07,26.4321,0.345773
1.8e-07,26.439,0.344872
1.8e-07,26.4459,0.343972
1.8e-07,26.4526,0.343072
1.8e-07,26.4593,0.342171
1.8e-07,26.466,0.341271
1.8e-07,26.4725,0.34037
1.8e-07,26.479,0.33947
1.8e-07,26.4854,0.338569
1.8e-07,26.4917,0.337669
1.8e-07,26.498,0.336768
1.8e-07,26.5042,0.335868
1.8e-07,26.5103,0.334967
1.8e-07,26.5164,0.334067
1.8e-07,26.5224,0.333167
1.8e-07,26.5283,0.332266
1.8e-07,26.5341,0.331366
1.8e-07,26.5399,0.330465
1.8e-07,26.5456,0.329565
1.8e-07,26.5513,0.328664
1.8e-07,26.5569,0.327764
1.8e-07,26.5624,0.326863
1.8e-07,26.5679,0.325963
1.8e-07,26.5733,0.325063
1.8e-07,26.5786,0.324162
1.8e-07,26.5839,0.323262
1.8e-07,26.5892,0.322361
1.8e-07,26.5943,0.321461
1.8e-07,26.5994,0.32056
1.8e-07,26.6045,0.31966
1.8e-07,26.6095,0.318759
1.8e-07,26.6144,0.317859
1.8e-07,26.6193,0.316958
1.8e-07,26.6241,0.316058
1.8e-07,26.6289,0.315158
1.8e-07,26.6336,0.314257
1.8e-07,26.6383,0.313357
1.8e-07,26.6429,0.312456
1.8e-07,26.6474,0.311556
1.8e-07,26.6519,0.310655
1.8e-07,26.6564,0.309755
1.8e-07,26.6608,0.308854
1.8e-07,26.6651,0.307954
1.8e-07,26.6694,0.307054
1.8e-07,26.6737,0.306153
1.8e-07,26.6779,0.305253
1.8e-07,26.6821,0.304352
1.8e-07,26.6862,0.303452
1.8e-07,26.6902,0.302551
1.8e-07,26.6942,0.301651
1.8e-07,26.6982,0.30075
1.8e-07,26.7021,0.29985
1.8e-07,26.706,0.298949
1.8e-07,26.7098,0.298049
1.8e-07,26.7136,0.297149
1.8e-07,26.7174,0.296248
1.8e-07,26.7211,0.295348
1.8e-07,26.7247,0.294447
1.8e-07,26.7283,0.293547
1.8e-07,26.7319,0.292646
1.8e-07,26.7354,0.291746
1.8e-07,26.7389,0.290845
1.8e-07,26.7424,0.289945
1.8e-07,26.7458,0.289045
1.8e-07,26.7492,0.288144
1.8e-07,26.7525,0.287244
1.8e-07,26.7558,0.286343
1.8e-07,26.759,0.285443
1.8e-07,26.7623,0.284542
1.8e-07,26.7654,0.283642
1.8e-07,26.7686,0.282741
1.8e-07,26.7717,0.281841
1.8e-07,26.7748,0.28094
1.8e-07,26.7778,0.28004
1.8e-07,26.7808,0.27914
1.8e-07,26.7838,0.278239
1.8e-07,26.7867,0.277339
1.8e-07,26.7896,0.276438
1.8e-07,26.7924,0.275538
1.8e-07,26.7953,0.274637
1.8e-07,26.7981,0.273737
1.8e-07,26.8008,0.272836
1.8e-07,26.8035,0.271936
1.8e-07,26.8062,0.271036
1.8e-07,26.8089,0.270135
1.8e-07,26.8115,0.269235
1.8e-07,26.8141,0.268334
1.8e-07,26.8167,0.267434
1.8e-07,26.8193,0.266533
1.8e-07,26.8218,0.265633
1.8e-07,26.8243,0.264732
1.8e-07,26.8267,0.263832
1.8e-07,26.8291,0.262931
1.8e-07,26.8315,0.262031
1.8e-07,26.8339,0.261131
