L,Id/W,gm/Id
1.5e-07,424.814,1.18506
1.5e-07,424.36,1.18636
1.5e-07,423.907,1.18766
1.5e-07,423.454,1.18897
1.5e-07,423,1.19028
1.5e-07,422.547,1.19159
1.5e-07,422.094,1.1929
1.5e-07,421.64,1.19422
1.5e-07,421.187,1.19554
1.5e-07,420.733,1.19686
1.5e-07,420.28,1.19819
1.5e-07,419.826,1.19951
1.5e-07,419.373,1.20084
1.5e-07,418.919,1.20217
1.5e-07,418.466,1.20351
1.5e-07,418.012,1.20485
1.5e-07,417.559,1.20619
1.5e-07,417.105,1.20753
1.5e-07,416.652,1.20887
1.5e-07,416.198,1.21022
1.5e-07,415.745,1.21157
1.5e-07,415.291,1.21293
1.5e-07,414.838,1.21428
1.5e-07,414.384,1.21564
1.5e-07,413.93,1.217
1.5e-07,413.477,1.21837
1.5e-07,413.023,1.21974
1.5e-07,412.57,1.22111
1.5e-07,412.116,1.22248
1.5e-07,411.662,1.22385
1.5e-07,411.209,1.22523
1.5e-07,410.755,1.22661
1.5e-07,410.301,1.228
1.5e-07,409.848,1.22938
1.5e-07,409.394,1.23077
1.5e-07,408.94,1.23216
1.5e-07,408.486,1.23356
1.5e-07,408.033,1.23496
1.5e-07,407.579,1.23636
1.5e-07,407.125,1.23776
1.5e-07,406.671,1.23917
1.5e-07,406.218,1.24058
1.5e-07,405.764,1.24199
1.5e-07,405.31,1.2434
1.5e-07,404.856,1.24482
1.5e-07,404.403,1.24624
1.5e-07,403.949,1.24766
1.5e-07,403.495,1.24909
1.5e-07,403.041,1.25052
1.5e-07,402.587,1.25195
1.5e-07,402.133,1.25339
1.5e-07,401.68,1.25483
1.5e-07,401.226,1.25627
1.5e-07,400.772,1.25771
1.5e-07,400.318,1.25916
1.5e-07,399.864,1.26061
1.5e-07,399.41,1.26206
1.5e-07,398.956,1.26352
1.5e-07,398.502,1.26497
1.5e-07,398.048,1.26644
1.5e-07,397.594,1.2679
1.5e-07,397.141,1.26937
1.5e-07,396.687,1.27084
1.5e-07,396.233,1.27231
1.5e-07,395.779,1.27379
1.5e-07,395.325,1.27527
1.5e-07,394.871,1.27676
1.5e-07,394.417,1.27824
1.5e-07,393.963,1.27973
1.5e-07,393.509,1.28122
1.5e-07,393.055,1.28272
1.5e-07,392.601,1.28422
1.5e-07,392.147,1.28572
1.5e-07,391.693,1.28722
1.5e-07,391.239,1.28873
1.5e-07,390.785,1.29024
1.5e-07,390.331,1.29176
1.5e-07,389.877,1.29328
1.5e-07,389.423,1.2948
1.5e-07,388.969,1.29632
1.5e-07,388.515,1.29785
1.5e-07,388.061,1.29938
1.5e-07,387.607,1.30091
1.5e-07,387.153,1.30245
1.5e-07,386.699,1.30399
1.5e-07,386.244,1.30553
1.5e-07,385.79,1.30708
1.5e-07,385.336,1.30863
1.5e-07,384.882,1.31018
1.5e-07,384.428,1.31174
1.5e-07,383.974,1.3133
1.5e-07,383.52,1.31486
1.5e-07,383.066,1.31643
1.5e-07,382.612,1.318
1.5e-07,382.158,1.31957
1.5e-07,381.704,1.32115
1.5e-07,381.25,1.32273
1.5e-07,380.796,1.32431
1.5e-07,380.341,1.3259
1.5e-07,379.887,1.32749
1.5e-07,379.433,1.32909
1.5e-07,378.979,1.33068
1.5e-07,378.525,1.33228
1.5e-07,378.071,1.33389
1.5e-07,377.617,1.33549
1.5e-07,377.163,1.33711
1.5e-07,376.709,1.33872
1.5e-07,376.255,1.34034
1.5e-07,375.8,1.34196
1.5e-07,375.346,1.34358
1.5e-07,374.892,1.34521
1.5e-07,374.438,1.34684
1.5e-07,373.984,1.34848
1.5e-07,373.53,1.35012
1.5e-07,373.076,1.35176
1.5e-07,372.622,1.35341
1.5e-07,372.168,1.35506
1.5e-07,371.714,1.35671
1.5e-07,371.259,1.35837
1.5e-07,370.805,1.36003
1.5e-07,370.351,1.36169
1.5e-07,369.897,1.36336
1.5e-07,369.443,1.36503
1.5e-07,368.989,1.36671
1.5e-07,368.535,1.36839
1.5e-07,368.081,1.37007
1.5e-07,367.627,1.37175
1.5e-07,367.173,1.37344
1.5e-07,366.718,1.37514
1.5e-07,366.264,1.37684
1.5e-07,365.81,1.37854
1.5e-07,365.356,1.38024
1.5e-07,364.902,1.38195
1.5e-07,364.448,1.38366
1.5e-07,363.994,1.38538
1.5e-07,363.54,1.3871
1.5e-07,363.086,1.38882
1.5e-07,362.632,1.39055
1.5e-07,362.178,1.39228
1.5e-07,361.724,1.39402
1.5e-07,361.27,1.39576
1.5e-07,360.816,1.3975
1.5e-07,360.362,1.39925
1.5e-07,359.908,1.401
1.5e-07,359.454,1.40275
1.5e-07,358.999,1.40451
1.5e-07,358.545,1.40628
1.5e-07,358.091,1.40804
1.5e-07,357.637,1.40981
1.5e-07,357.183,1.41159
1.5e-07,356.729,1.41337
1.5e-07,356.275,1.41515
1.5e-07,355.821,1.41694
1.5e-07,355.367,1.41873
1.5e-07,354.913,1.42052
1.5e-07,354.46,1.42232
1.5e-07,354.006,1.42413
1.5e-07,353.552,1.42593
1.5e-07,353.098,1.42775
1.5e-07,352.644,1.42956
1.5e-07,352.19,1.43138
1.5e-07,351.736,1.4332
1.5e-07,351.282,1.43503
1.5e-07,350.828,1.43687
1.5e-07,350.374,1.4387
1.5e-07,349.92,1.44054
1.5e-07,349.466,1.44239
1.5e-07,349.012,1.44424
1.5e-07,348.559,1.44609
1.5e-07,348.105,1.44795
1.5e-07,347.651,1.44981
1.5e-07,347.197,1.45167
1.5e-07,346.743,1.45355
1.5e-07,346.289,1.45542
1.5e-07,345.835,1.4573
1.5e-07,345.382,1.45918
1.5e-07,344.928,1.46107
1.5e-07,344.474,1.46296
1.5e-07,344.02,1.46486
1.5e-07,343.567,1.46676
1.5e-07,343.113,1.46867
1.5e-07,342.659,1.47058
1.5e-07,342.205,1.47249
1.5e-07,341.752,1.47441
1.5e-07,341.298,1.47633
1.5e-07,340.844,1.47826
1.5e-07,340.39,1.48019
1.5e-07,339.937,1.48213
1.5e-07,339.483,1.48407
1.5e-07,339.029,1.48602
1.5e-07,338.576,1.48797
1.5e-07,338.122,1.48992
1.5e-07,337.669,1.49188
1.5e-07,337.215,1.49385
1.5e-07,336.761,1.49581
1.5e-07,336.308,1.49779
1.5e-07,335.854,1.49977
1.5e-07,335.401,1.50175
1.5e-07,334.947,1.50374
1.5e-07,334.494,1.50573
1.5e-07,334.04,1.50773
1.5e-07,333.587,1.50973
1.5e-07,333.133,1.51174
1.5e-07,332.68,1.51375
1.5e-07,332.226,1.51576
1.5e-07,331.773,1.51778
1.5e-07,331.319,1.51981
1.5e-07,330.866,1.52184
1.5e-07,330.413,1.52388
1.5e-07,329.959,1.52592
1.5e-07,329.506,1.52796
1.5e-07,329.052,1.53001
1.5e-07,328.599,1.53207
1.5e-07,328.146,1.53413
1.5e-07,327.693,1.53619
1.5e-07,327.239,1.53826
1.5e-07,326.786,1.54034
1.5e-07,326.333,1.54242
1.5e-07,325.88,1.54451
1.5e-07,325.426,1.5466
1.5e-07,324.973,1.54869
1.5e-07,324.52,1.55079
1.5e-07,324.067,1.5529
1.5e-07,323.614,1.55501
1.5e-07,323.161,1.55712
1.5e-07,322.707,1.55924
1.5e-07,322.254,1.56137
1.5e-07,321.801,1.5635
1.5e-07,321.348,1.56564
1.5e-07,320.895,1.56778
1.5e-07,320.442,1.56993
1.5e-07,319.989,1.57208
1.5e-07,319.536,1.57424
1.5e-07,319.083,1.5764
1.5e-07,318.63,1.57857
1.5e-07,318.178,1.58074
1.5e-07,317.725,1.58292
1.5e-07,317.272,1.58511
1.5e-07,316.819,1.5873
1.5e-07,316.366,1.58949
1.5e-07,315.913,1.59169
1.5e-07,315.461,1.5939
1.5e-07,315.008,1.59611
1.5e-07,314.555,1.59833
1.5e-07,314.102,1.60055
1.5e-07,313.65,1.60278
1.5e-07,313.197,1.60501
1.5e-07,312.744,1.60725
1.5e-07,312.292,1.6095
1.5e-07,311.839,1.61175
1.5e-07,311.387,1.61401
1.5e-07,310.934,1.61627
1.5e-07,310.482,1.61854
1.5e-07,310.029,1.62081
1.5e-07,309.577,1.62309
1.5e-07,309.124,1.62538
1.5e-07,308.672,1.62767
1.5e-07,308.219,1.62996
1.5e-07,307.767,1.63227
1.5e-07,307.315,1.63457
1.5e-07,306.862,1.63689
1.5e-07,306.41,1.63921
1.5e-07,305.958,1.64153
1.5e-07,305.506,1.64387
1.5e-07,305.054,1.6462
1.5e-07,304.601,1.64855
1.5e-07,304.149,1.6509
1.5e-07,303.697,1.65325
1.5e-07,303.245,1.65561
1.5e-07,302.793,1.65798
1.5e-07,302.341,1.66036
1.5e-07,301.889,1.66274
1.5e-07,301.437,1.66512
1.5e-07,300.985,1.66752
1.5e-07,300.533,1.66991
1.5e-07,300.081,1.67232
1.5e-07,299.629,1.67473
1.5e-07,299.177,1.67715
1.5e-07,298.726,1.67957
1.5e-07,298.274,1.682
1.5e-07,297.822,1.68444
1.5e-07,297.37,1.68688
1.5e-07,296.919,1.68933
1.5e-07,296.467,1.69178
1.5e-07,296.016,1.69424
1.5e-07,295.564,1.69671
1.5e-07,295.112,1.69919
1.5e-07,294.661,1.70167
1.5e-07,294.209,1.70416
1.5e-07,293.758,1.70665
1.5e-07,293.307,1.70915
1.5e-07,292.855,1.71166
1.5e-07,292.404,1.71417
1.5e-07,291.952,1.71669
1.5e-07,291.501,1.71922
1.5e-07,291.05,1.72175
1.5e-07,290.599,1.72429
1.5e-07,290.148,1.72684
1.5e-07,289.696,1.72939
1.5e-07,289.245,1.73196
1.5e-07,288.794,1.73452
1.5e-07,288.343,1.7371
1.5e-07,287.892,1.73968
1.5e-07,287.441,1.74227
1.5e-07,286.99,1.74486
1.5e-07,286.539,1.74746
1.5e-07,286.089,1.75007
1.5e-07,285.638,1.75269
1.5e-07,285.187,1.75531
1.5e-07,284.736,1.75794
1.5e-07,284.286,1.76058
1.5e-07,283.835,1.76322
1.5e-07,283.384,1.76588
1.5e-07,282.934,1.76853
1.5e-07,282.483,1.7712
1.5e-07,282.033,1.77387
1.5e-07,281.582,1.77655
1.5e-07,281.132,1.77924
1.5e-07,280.681,1.78194
1.5e-07,280.231,1.78464
1.5e-07,279.781,1.78735
1.5e-07,279.33,1.79006
1.5e-07,278.88,1.79279
1.5e-07,278.43,1.79552
1.5e-07,277.98,1.79826
1.5e-07,277.53,1.80101
1.5e-07,277.08,1.80376
1.5e-07,276.63,1.80652
1.5e-07,276.18,1.80929
1.5e-07,275.73,1.81207
1.5e-07,275.28,1.81486
1.5e-07,274.83,1.81765
1.5e-07,274.38,1.82045
1.5e-07,273.931,1.82326
1.5e-07,273.481,1.82607
1.5e-07,273.031,1.8289
1.5e-07,272.582,1.83173
1.5e-07,272.132,1.83457
1.5e-07,271.683,1.83741
1.5e-07,271.233,1.84027
1.5e-07,270.784,1.84313
1.5e-07,270.334,1.846
1.5e-07,269.885,1.84888
1.5e-07,269.436,1.85177
1.5e-07,268.986,1.85467
1.5e-07,268.537,1.85757
1.5e-07,268.088,1.86048
1.5e-07,267.639,1.8634
1.5e-07,267.19,1.86633
1.5e-07,266.741,1.86927
1.5e-07,266.292,1.87221
1.5e-07,265.843,1.87516
1.5e-07,265.394,1.87813
1.5e-07,264.945,1.8811
1.5e-07,264.497,1.88407
1.5e-07,264.048,1.88706
1.5e-07,263.599,1.89006
1.5e-07,263.151,1.89306
1.5e-07,262.702,1.89607
1.5e-07,262.254,1.89909
1.5e-07,261.805,1.90212
1.5e-07,261.357,1.90516
1.5e-07,260.909,1.90821
1.5e-07,260.46,1.91127
1.5e-07,260.012,1.91433
1.5e-07,259.564,1.91741
1.5e-07,259.116,1.92049
1.5e-07,258.668,1.92358
1.5e-07,258.22,1.92668
1.5e-07,257.772,1.92979
1.5e-07,257.324,1.93291
1.5e-07,256.876,1.93604
1.5e-07,256.428,1.93917
1.5e-07,255.98,1.94232
1.5e-07,255.533,1.94547
1.5e-07,255.085,1.94864
1.5e-07,254.638,1.95181
1.5e-07,254.19,1.95499
1.5e-07,253.743,1.95818
1.5e-07,253.295,1.96139
1.5e-07,252.848,1.9646
1.5e-07,252.401,1.96782
1.5e-07,251.954,1.97105
1.5e-07,251.506,1.97429
1.5e-07,251.059,1.97754
1.5e-07,250.612,1.98079
1.5e-07,250.165,1.98406
1.5e-07,249.718,1.98734
1.5e-07,249.272,1.99063
1.5e-07,248.825,1.99393
1.5e-07,248.378,1.99723
1.5e-07,247.931,2.00055
1.5e-07,247.485,2.00388
1.5e-07,247.038,2.00721
1.5e-07,246.592,2.01056
1.5e-07,246.145,2.01392
1.5e-07,245.699,2.01728
1.5e-07,245.253,2.02066
1.5e-07,244.807,2.02405
1.5e-07,244.36,2.02745
1.5e-07,243.914,2.03085
1.5e-07,243.468,2.03427
1.5e-07,243.022,2.0377
1.5e-07,242.577,2.04114
1.5e-07,242.131,2.04459
1.5e-07,241.685,2.04805
1.5e-07,241.239,2.05152
1.5e-07,240.794,2.055
1.5e-07,240.348,2.05849
1.5e-07,239.903,2.06199
1.5e-07,239.457,2.06551
1.5e-07,239.012,2.06903
1.5e-07,238.567,2.07257
1.5e-07,238.122,2.07611
1.5e-07,237.676,2.07967
1.5e-07,237.231,2.08323
1.5e-07,236.786,2.08681
1.5e-07,236.342,2.0904
1.5e-07,235.897,2.094
1.5e-07,235.452,2.09761
1.5e-07,235.007,2.10124
1.5e-07,234.563,2.10487
1.5e-07,234.118,2.10852
1.5e-07,233.674,2.11217
1.5e-07,233.229,2.11584
1.5e-07,232.785,2.11952
1.5e-07,232.341,2.12321
1.5e-07,231.897,2.12691
1.5e-07,231.452,2.13063
1.5e-07,231.008,2.13435
1.5e-07,230.565,2.13809
1.5e-07,230.121,2.14184
1.5e-07,229.677,2.1456
1.5e-07,229.233,2.14938
1.5e-07,228.79,2.15316
1.5e-07,228.346,2.15696
1.5e-07,227.903,2.16077
1.5e-07,227.459,2.16459
1.5e-07,227.016,2.16842
1.5e-07,226.573,2.17227
1.5e-07,226.13,2.17612
1.5e-07,225.686,2.17999
1.5e-07,225.243,2.18388
1.5e-07,224.801,2.18777
1.5e-07,224.358,2.19168
1.5e-07,223.915,2.1956
1.5e-07,223.472,2.19953
1.5e-07,223.03,2.20348
1.5e-07,222.587,2.20744
1.5e-07,222.145,2.21141
1.5e-07,221.703,2.21539
1.5e-07,221.26,2.21939
1.5e-07,220.818,2.2234
1.5e-07,220.376,2.22742
1.5e-07,219.934,2.23145
1.5e-07,219.492,2.2355
1.5e-07,219.051,2.23956
1.5e-07,218.609,2.24364
1.5e-07,218.167,2.24773
1.5e-07,217.726,2.25183
1.5e-07,217.284,2.25595
1.5e-07,216.843,2.26007
1.5e-07,216.402,2.26422
1.5e-07,215.961,2.26837
1.5e-07,215.52,2.27254
1.5e-07,215.079,2.27673
1.5e-07,214.638,2.28092
1.5e-07,214.197,2.28513
1.5e-07,213.756,2.28936
1.5e-07,213.316,2.2936
1.5e-07,212.875,2.29785
1.5e-07,212.435,2.30212
1.5e-07,211.994,2.3064
1.5e-07,211.554,2.3107
1.5e-07,211.114,2.31501
1.5e-07,210.674,2.31933
1.5e-07,210.234,2.32367
1.5e-07,209.794,2.32803
1.5e-07,209.355,2.3324
1.5e-07,208.915,2.33678
1.5e-07,208.475,2.34118
1.5e-07,208.036,2.34559
1.5e-07,207.597,2.35002
1.5e-07,207.157,2.35446
1.5e-07,206.718,2.35892
1.5e-07,206.279,2.36339
1.5e-07,205.84,2.36788
1.5e-07,205.401,2.37239
1.5e-07,204.963,2.37691
1.5e-07,204.524,2.38144
1.5e-07,204.086,2.38599
1.5e-07,203.647,2.39056
1.5e-07,203.209,2.39514
1.5e-07,202.771,2.39974
1.5e-07,202.332,2.40435
1.5e-07,201.894,2.40898
1.5e-07,201.457,2.41362
1.5e-07,201.019,2.41829
1.5e-07,200.581,2.42296
1.5e-07,200.144,2.42766
1.5e-07,199.706,2.43237
1.5e-07,199.269,2.43709
1.5e-07,198.832,2.44184
1.5e-07,198.394,2.4466
1.5e-07,197.957,2.45137
1.5e-07,197.52,2.45616
1.5e-07,197.084,2.46097
1.5e-07,196.647,2.4658
1.5e-07,196.21,2.47064
1.5e-07,195.774,2.4755
1.5e-07,195.338,2.48038
1.5e-07,194.901,2.48528
1.5e-07,194.465,2.49019
1.5e-07,194.029,2.49512
1.5e-07,193.593,2.50007
1.5e-07,193.158,2.50503
1.5e-07,192.722,2.51001
1.5e-07,192.287,2.51501
1.5e-07,191.851,2.52003
1.5e-07,191.416,2.52507
1.5e-07,190.981,2.53012
1.5e-07,190.546,2.53519
1.5e-07,190.111,2.54028
1.5e-07,189.676,2.54539
1.5e-07,189.241,2.55052
1.5e-07,188.807,2.55567
1.5e-07,188.372,2.56083
1.5e-07,187.938,2.56601
1.5e-07,187.504,2.57122
1.5e-07,187.07,2.57644
1.5e-07,186.636,2.58168
1.5e-07,186.202,2.58693
1.5e-07,185.768,2.59221
1.5e-07,185.335,2.59751
1.5e-07,184.901,2.60283
1.5e-07,184.468,2.60816
1.5e-07,184.035,2.61352
1.5e-07,183.602,2.61889
1.5e-07,183.169,2.62429
1.5e-07,182.736,2.6297
1.5e-07,182.304,2.63514
1.5e-07,181.871,2.64059
1.5e-07,181.439,2.64607
1.5e-07,181.006,2.65156
1.5e-07,180.574,2.65708
1.5e-07,180.142,2.66262
1.5e-07,179.711,2.66817
1.5e-07,179.279,2.67375
1.5e-07,178.847,2.67935
1.5e-07,178.416,2.68497
1.5e-07,177.985,2.69061
1.5e-07,177.553,2.69627
1.5e-07,177.122,2.70195
1.5e-07,176.692,2.70766
1.5e-07,176.261,2.71338
1.5e-07,175.83,2.71913
1.5e-07,175.4,2.7249
1.5e-07,174.97,2.73069
1.5e-07,174.539,2.73651
1.5e-07,174.109,2.74234
1.5e-07,173.68,2.7482
1.5e-07,173.25,2.75408
1.5e-07,172.82,2.75998
1.5e-07,172.391,2.76591
1.5e-07,171.962,2.77185
1.5e-07,171.532,2.77782
1.5e-07,171.103,2.78382
1.5e-07,170.675,2.78983
1.5e-07,170.246,2.79587
1.5e-07,169.817,2.80194
1.5e-07,169.389,2.80802
1.5e-07,168.961,2.81413
1.5e-07,168.533,2.82027
1.5e-07,168.105,2.82642
1.5e-07,167.677,2.8326
1.5e-07,167.25,2.83881
1.5e-07,166.822,2.84504
1.5e-07,166.395,2.85129
1.5e-07,165.968,2.85757
1.5e-07,165.541,2.86387
1.5e-07,165.114,2.8702
1.5e-07,164.687,2.87656
1.5e-07,164.261,2.88293
1.5e-07,163.834,2.88934
1.5e-07,163.408,2.89576
1.5e-07,162.982,2.90222
1.5e-07,162.556,2.9087
1.5e-07,162.131,2.9152
1.5e-07,161.705,2.92173
1.5e-07,161.28,2.92829
1.5e-07,160.855,2.93487
1.5e-07,160.43,2.94148
1.5e-07,160.005,2.94811
1.5e-07,159.58,2.95478
1.5e-07,159.156,2.96146
1.5e-07,158.731,2.96818
1.5e-07,158.307,2.97492
1.5e-07,157.883,2.98169
1.5e-07,157.459,2.98849
1.5e-07,157.036,2.99531
1.5e-07,156.612,3.00217
1.5e-07,156.189,3.00905
1.5e-07,155.766,3.01595
1.5e-07,155.343,3.02289
1.5e-07,154.92,3.02985
1.5e-07,154.498,3.03684
1.5e-07,154.075,3.04387
1.5e-07,153.653,3.05092
1.5e-07,153.231,3.05799
1.5e-07,152.809,3.0651
1.5e-07,152.388,3.07224
1.5e-07,151.966,3.0794
1.5e-07,151.545,3.0866
1.5e-07,151.124,3.09382
1.5e-07,150.703,3.10108
1.5e-07,150.282,3.10837
1.5e-07,149.862,3.11568
1.5e-07,149.441,3.12303
1.5e-07,149.021,3.1304
1.5e-07,148.601,3.13781
1.5e-07,148.181,3.14525
1.5e-07,147.762,3.15272
1.5e-07,147.342,3.16022
1.5e-07,146.923,3.16775
1.5e-07,146.504,3.17531
1.5e-07,146.085,3.18291
1.5e-07,145.667,3.19053
1.5e-07,145.248,3.19819
1.5e-07,144.83,3.20588
1.5e-07,144.412,3.21361
1.5e-07,143.994,3.22136
1.5e-07,143.577,3.22915
1.5e-07,143.16,3.23698
1.5e-07,142.742,3.24483
1.5e-07,142.325,3.25272
1.5e-07,141.909,3.26065
1.5e-07,141.492,3.2686
1.5e-07,141.076,3.27659
1.5e-07,140.66,3.28462
1.5e-07,140.244,3.29268
1.5e-07,139.828,3.30077
1.5e-07,139.413,3.3089
1.5e-07,138.997,3.31706
1.5e-07,138.582,3.32526
1.5e-07,138.167,3.3335
1.5e-07,137.753,3.34177
1.5e-07,137.338,3.35007
1.5e-07,136.924,3.35842
1.5e-07,136.51,3.3668
1.5e-07,136.096,3.37521
1.5e-07,135.683,3.38366
1.5e-07,135.27,3.39215
1.5e-07,134.857,3.40068
1.5e-07,134.444,3.40924
1.5e-07,134.031,3.41784
1.5e-07,133.619,3.42648
1.5e-07,133.207,3.43515
1.5e-07,132.795,3.44387
1.5e-07,132.383,3.45262
1.5e-07,131.972,3.46141
1.5e-07,131.56,3.47024
1.5e-07,131.149,3.47911
1.5e-07,130.739,3.48802
1.5e-07,130.328,3.49697
1.5e-07,129.918,3.50596
1.5e-07,129.508,3.51499
1.5e-07,129.098,3.52405
1.5e-07,128.689,3.53316
1.5e-07,128.279,3.54231
1.5e-07,127.87,3.5515
1.5e-07,127.461,3.56073
1.5e-07,127.053,3.57001
1.5e-07,126.645,3.57932
1.5e-07,126.237,3.58868
1.5e-07,125.829,3.59808
1.5e-07,125.421,3.60752
1.5e-07,125.014,3.617
1.5e-07,124.607,3.62653
1.5e-07,124.2,3.6361
1.5e-07,123.794,3.64572
1.5e-07,123.387,3.65537
1.5e-07,122.981,3.66508
1.5e-07,122.576,3.67482
1.5e-07,122.17,3.68461
1.5e-07,121.765,3.69445
1.5e-07,121.36,3.70433
1.5e-07,120.955,3.71425
1.5e-07,120.551,3.72422
1.5e-07,120.147,3.73424
1.5e-07,119.743,3.7443
1.5e-07,119.339,3.75441
1.5e-07,118.936,3.76456
1.5e-07,118.533,3.77477
1.5e-07,118.13,3.78502
1.5e-07,117.728,3.79531
1.5e-07,117.326,3.80566
1.5e-07,116.924,3.81605
1.5e-07,116.522,3.82649
1.5e-07,116.121,3.83698
1.5e-07,115.72,3.84752
1.5e-07,115.319,3.85811
1.5e-07,114.918,3.86874
1.5e-07,114.518,3.87943
1.5e-07,114.118,3.89017
1.5e-07,113.719,3.90095
1.5e-07,113.319,3.91179
1.5e-07,112.92,3.92268
1.5e-07,112.522,3.93362
1.5e-07,112.123,3.94461
1.5e-07,111.725,3.95566
1.5e-07,111.327,3.96675
1.5e-07,110.93,3.9779
1.5e-07,110.533,3.9891
1.5e-07,110.136,4.00035
1.5e-07,109.739,4.01166
1.5e-07,109.343,4.02302
1.5e-07,108.947,4.03443
1.5e-07,108.552,4.0459
1.5e-07,108.156,4.05743
1.5e-07,107.761,4.069
1.5e-07,107.367,4.08064
1.5e-07,106.972,4.09233
1.5e-07,106.578,4.10407
1.5e-07,106.184,4.11587
1.5e-07,105.791,4.12773
1.5e-07,105.398,4.13965
1.5e-07,105.005,4.15162
1.5e-07,104.613,4.16365
1.5e-07,104.221,4.17573
1.5e-07,103.829,4.18788
1.5e-07,103.438,4.20008
1.5e-07,103.047,4.21235
1.5e-07,102.656,4.22467
1.5e-07,102.266,4.23705
1.5e-07,101.876,4.24949
1.5e-07,101.486,4.262
1.5e-07,101.097,4.27456
1.5e-07,100.708,4.28718
1.5e-07,100.319,4.29987
1.5e-07,99.9311,4.31262
1.5e-07,99.5432,4.32543
1.5e-07,99.1557,4.3383
1.5e-07,98.7685,4.35123
1.5e-07,98.3817,4.36423
1.5e-07,97.9953,4.37729
1.5e-07,97.6092,4.39042
1.5e-07,97.2235,4.40361
1.5e-07,96.8382,4.41686
1.5e-07,96.4532,4.43018
1.5e-07,96.0687,4.44356
1.5e-07,95.6845,4.45701
1.5e-07,95.3006,4.47053
1.5e-07,94.9172,4.48411
1.5e-07,94.5341,4.49776
1.5e-07,94.1515,4.51148
1.5e-07,93.7692,4.52526
1.5e-07,93.3873,4.53911
1.5e-07,93.0058,4.55304
1.5e-07,92.6247,4.56702
1.5e-07,92.244,4.58108
1.5e-07,91.8637,4.59521
1.5e-07,91.4838,4.60941
1.5e-07,91.1043,4.62368
1.5e-07,90.7252,4.63802
1.5e-07,90.3465,4.65243
1.5e-07,89.9682,4.66691
1.5e-07,89.5903,4.68146
1.5e-07,89.2129,4.69609
1.5e-07,88.8358,4.71079
1.5e-07,88.4592,4.72556
1.5e-07,88.083,4.74041
1.5e-07,87.7073,4.75533
1.5e-07,87.3319,4.77032
1.5e-07,86.957,4.78539
1.5e-07,86.5825,4.80054
1.5e-07,86.2085,4.81576
1.5e-07,85.8349,4.83105
1.5e-07,85.4617,4.84642
1.5e-07,85.089,4.86187
1.5e-07,84.7167,4.8774
1.5e-07,84.3449,4.893
1.5e-07,83.9735,4.90868
1.5e-07,83.6025,4.92445
1.5e-07,83.232,4.94028
1.5e-07,82.862,4.9562
1.5e-07,82.4925,4.9722
1.5e-07,82.1234,4.98828
1.5e-07,81.7547,5.00444
1.5e-07,81.3865,5.02068
1.5e-07,81.0188,5.037
1.5e-07,80.6516,5.05341
1.5e-07,80.2849,5.06989
1.5e-07,79.9186,5.08646
1.5e-07,79.5528,5.10311
1.5e-07,79.1875,5.11985
1.5e-07,78.8227,5.13667
1.5e-07,78.4583,5.15358
1.5e-07,78.0945,5.17056
1.5e-07,77.7311,5.18764
1.5e-07,77.3683,5.2048
1.5e-07,77.0059,5.22205
1.5e-07,76.6441,5.23938
1.5e-07,76.2828,5.2568
1.5e-07,75.9219,5.27431
1.5e-07,75.5616,5.29191
1.5e-07,75.2018,5.30959
1.5e-07,74.8425,5.32736
1.5e-07,74.4838,5.34523
1.5e-07,74.1256,5.36318
1.5e-07,73.7678,5.38122
1.5e-07,73.4107,5.39936
1.5e-07,73.054,5.41758
1.5e-07,72.6979,5.4359
1.5e-07,72.3424,5.45431
1.5e-07,71.9873,5.47281
1.5e-07,71.6329,5.4914
1.5e-07,71.2789,5.51009
1.5e-07,70.9255,5.52887
1.5e-07,70.5727,5.54774
1.5e-07,70.2205,5.56671
1.5e-07,69.8688,5.58577
1.5e-07,69.5176,5.60493
1.5e-07,69.1671,5.62419
1.5e-07,68.8171,5.64354
1.5e-07,68.4676,5.66299
1.5e-07,68.1188,5.68254
1.5e-07,67.7705,5.70218
1.5e-07,67.4229,5.72192
1.5e-07,67.0758,5.74176
1.5e-07,66.7293,5.7617
1.5e-07,66.3834,5.78174
1.5e-07,66.0381,5.80188
1.5e-07,65.6934,5.82212
1.5e-07,65.3493,5.84246
1.5e-07,65.0058,5.8629
1.5e-07,64.6629,5.88344
1.5e-07,64.3207,5.90409
1.5e-07,63.979,5.92483
1.5e-07,63.638,5.94568
1.5e-07,63.2976,5.96663
1.5e-07,62.9579,5.98769
1.5e-07,62.6187,6.00885
1.5e-07,62.2803,6.03012
1.5e-07,61.9424,6.05149
1.5e-07,61.6052,6.07296
1.5e-07,61.2686,6.09454
1.5e-07,60.9327,6.11623
1.5e-07,60.5975,6.13802
1.5e-07,60.2629,6.15992
1.5e-07,59.929,6.18193
1.5e-07,59.5957,6.20405
1.5e-07,59.2631,6.22627
1.5e-07,58.9312,6.2486
1.5e-07,58.6,6.27105
1.5e-07,58.2694,6.2936
1.5e-07,57.9395,6.31626
1.5e-07,57.6104,6.33903
1.5e-07,57.2819,6.36191
1.5e-07,56.9541,6.3849
1.5e-07,56.627,6.408
1.5e-07,56.3006,6.43122
1.5e-07,55.9749,6.45455
1.5e-07,55.6499,6.47798
1.5e-07,55.3257,6.50154
1.5e-07,55.0022,6.5252
1.5e-07,54.6794,6.54898
1.5e-07,54.3573,6.57287
